"UnitID"	"additionalID"	"collection"	"label_created_by"	"Notes"	"samplingcode"	"continent"	"country"	"Province"	"Municipality"	"exact_site"	"LatitudeDMSDegrees"	"LatitudeDMSMinutes"	"LatitudeDMSSeconds"	"LatitudeDMS_N_S"	"LongitudeDMSDegrees"	"LongitudeDMSMinutes"	"LongitudeDMSSeconds"	"LongitudeDMS_W_E"	"LatitudeDecimal"	"LongitudeDecimal"	"coordinates_original"	"Sampling_PeriodOfDay"	"elevationinmeters"	"CollectedBy"	"samplingMethod"	"expedition_project"	"CollectionStartDay"	"CollectionStartMonth"	"CollectionStartYear"	"CollectionEndDay"	"CollectionEndMonth"	"CollectionEndYear"	"localityNotes"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"sub_species"	"author_team_and_year"	"IdentificationHistory1Notion"	"IdentificationHistory1Value"	"IdentificationHistory1Status"	"FullScientificName"	"Taxon_Notes"	"IdentifiedBy"	"IdentificationDay"	"IdentificationMonth"	"IdentificationYear"	"TypeStatus"	"Identification_Notes"	"DNA_Tag"	"DNA_box"	"DNA_tube"	"DNA_HPos"	"DNA_VPos"	"DNA_Notes"	"ecology_Water_temperature"	"Sampling_Hour"	"ecology_PH"	"ecology_mV"	"ecology_Conductivity"	"ecology_O2_Perc"	"ecology_O2_mg"	"ecology_hPa"	"ecology_Air_Temperature"	"ecology_Relative_Humidity"	"Ecology"	"acquisition_category"	"acquiredFrom"	"acquisitionDay"	"acquisitionMonth"	"acquisitionYear"	"Acquisition_Notes"	"sex"	"lifeStage"	"associationType"	"associatedUnitID"	"maleCount"	"femaleCount"	"juvenileCount"	"totalNumber"	"notes_Counts"	"institution"	"building"	"floor"	"room"	"row"	"column"	"shelf"	"specimen_status"	"specimen_part"	"ContainerName"	"ContainerType"	"ContainerStorage"	"SubcontainerName"	"SubcontainerType"	"SubcontainerStorage"	"StorageNotes"	"associationDomain"
"41987"	"RMCA_ENT_000041987"	""	""	""	"BE_RMCA_INS.Col.041987"	"Africa"	"South Africa"	"Transvaal"	""	"Transvaal"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Kerremans"	""	""	""	""	""	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	"Anthaxia"	"splendida"	""	"Chevrolat, 1838"	"Taxon."	"Anthaxia splendida  Chevrolat, 1838"	""	"Anthaxia splendida  Chevrolat, 1838"	""	""	""	""	""	"Specimen"	"Anthaxia (Haplanthaxia)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"1"	""	""	""	""	"Dry, good state"	""	"274"	"Cabinet"	""	"144"	"Box"	""	""	"darwin_uuid"
"41988"	"RMCA_ENT_000041988"	""	""	""	"BE_RMCA_INS.Col.041988"	"Africa"	"South Africa"	"Transvaal"	""	"Transvaal"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Kerremans"	""	""	""	""	""	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	"Anthaxia"	"splendida"	""	"Chevrolat, 1838"	"Taxon."	"Anthaxia splendida  Chevrolat, 1838"	""	"Anthaxia splendida  Chevrolat, 1838"	""	""	""	""	""	"Specimen"	"Anthaxia (Haplanthaxia)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"1"	""	""	""	""	"Dry, good state"	""	"274"	"Cabinet"	""	"144"	"Box"	""	""	"darwin_uuid"
"41989"	"RMCA_ENT_000041989"	""	""	""	"BE_RMCA_INS.Col.041989"	"Africa"	"South Africa"	"Transvaal"	""	"Transvaal"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Kerremans"	""	""	""	""	""	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	"Anthaxia"	"splendida"	""	"Chevrolat, 1838"	"Taxon."	"Anthaxia splendida  Chevrolat, 1838"	""	"Anthaxia splendida  Chevrolat, 1838"	""	""	""	""	""	"Specimen"	"Anthaxia (Haplanthaxia)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"1"	""	""	""	""	"Dry, good state"	""	"274"	"Cabinet"	""	"144"	"Box"	""	""	"darwin_uuid"
"41990"	"RMCA_ENT_000041990"	""	""	""	"BE_RMCA_INS.Col.041990"	"Africa"	"Congo, Democratic Republic of the"	"Haut Kasaï"	""	"Haut Kasaï"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Debuscher"	""	""	""	""	""	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	"Anthaxia"	"vittipennis"	""	"Kerremans, 1909"	"Taxon."	"Anthaxia vittipennis  Kerremans, 1909"	""	"Anthaxia vittipennis  Kerremans, 1909"	""	""	""	""	""	"Holotype"	"Anthaxia (Haplanthaxia)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"1"	""	""	""	""	"Dry, good state"	""	"274"	"Cabinet"	""	"144"	"Box"	""	""	"darwin_uuid"
"41991"	"RMCA_ENT_000041991"	""	""	""	"BE_RMCA_INS.Col.041991"	"Africa"	"South Africa"	"Natal"	"Malvern"	"Malvern"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Kerremans"	""	""	""	""	""	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	"Anthaxia"	"vittipennis"	""	"Kerremans, 1909"	"Taxon."	"Anthaxia vittipennis  Kerremans, 1909"	""	"Anthaxia vittipennis  Kerremans, 1909"	""	""	""	""	""	"Specimen"	"Anthaxia (Haplanthaxia)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"1"	""	""	""	""	"Dry, good state"	""	"274"	"Cabinet"	""	"144"	"Box"	""	""	"darwin_uuid"
"41992"	"RMCA_ENT_000041992"	""	""	""	"BE_RMCA_INS.Col.041992"	"Africa"	"Rwanda"	""	"Gabiru"	"Gabiru"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Burgeon L."	""	""	"12"	"10"	"1932"	"12"	"10"	"1932"	""	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	"Anthaxia"	"vittipennis"	""	"Kerremans, 1909"	"Taxon."	"Anthaxia vittipennis  Kerremans, 1909"	""	"Anthaxia vittipennis  Kerremans, 1909"	""	""	""	""	""	"Specimen"	"Anthaxia (Haplanthaxia)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"1"	""	""	""	""	"Dry, good state"	""	"274"	"Cabinet"	""	"144"	"Box"	""	""	"darwin_uuid"
"41993"	"RMCA_ENT_000041993"	""	""	""	"BE_RMCA_INS.Col.041993"	"Africa"	"Mozambique"	"Gorongoza"	""	"forêt d'Inhanconde"	""	""	""	""	""	""	""	""	""	""	""	""	"350"	"Vasse"	""	""	""	""	""	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	"Anthaxia"	"zanzibarica"	""	"Kerremans, 1898"	"Taxon."	"Anthaxia zanzibarica  Kerremans, 1898"	""	"Anthaxia zanzibarica  Kerremans, 1898"	""	"Bily, 2010"	""	""	""	"Specimen"	"Synonyme de Anthaxia vassei Kerremans Holotype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"1"	""	""	""	""	"Dry, good state"	""	"274"	"Cabinet"	""	"144"	"Box"	""	""	"darwin_uuid"
"41994"	"RMCA_ENT_000041994"	""	""	""	"BE_RMCA_INS.Col.041994"	"Africa"	"Mozambique"	"Gorongoza"	""	"forêt d'Inhanconde"	""	""	""	""	""	""	""	""	""	""	""	""	"350"	"Vasse"	""	""	""	""	""	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	"Anthaxia"	"zanzibarica"	""	"Kerremans, 1898"	"Taxon."	"Anthaxia zanzibarica  Kerremans, 1898"	""	"Anthaxia zanzibarica  Kerremans, 1898"	""	"Bily, 2010"	""	""	""	"Specimen"	"Synonyme de Anthaxia vassei Kerremans Paratype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"1"	""	""	""	""	"Dry, good state"	""	"274"	"Cabinet"	""	"144"	"Box"	""	""	"darwin_uuid"
"41995"	"RMCA_ENT_000041995"	""	""	""	"BE_RMCA_INS.Col.041995"	"Africa"	"South Africa"	"Natal"	"Malvern"	"Malvern"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Kerremans"	""	""	""	""	""	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	"Anthaxia"	"triangularis"	""	"Gory, 1841"	"Taxon."	"Anthaxia triangularis  Gory, 1841"	""	"Anthaxia triangularis  Gory, 1841"	""	""	""	""	""	"Specimen"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"1"	""	""	""	""	"Dry, good state"	""	"274"	"Cabinet"	""	"144"	"Box"	""	""	"darwin_uuid"
"41996"	"RMCA_ENT_000041996"	""	""	""	"BE_RMCA_INS.Col.041996"	"Africa"	"South Africa"	"Natal"	"Cap"	"Cap"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Meyer D."	""	""	""	""	""	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	"Anthaxia"	"triangularis"	""	"Gory, 1841"	"Taxon."	"Anthaxia triangularis  Gory, 1841"	""	"Anthaxia triangularis  Gory, 1841"	""	""	""	""	""	"Specimen"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"1"	""	""	""	""	"Dry, good state"	""	"274"	"Cabinet"	""	"144"	"Box"	""	""	"darwin_uuid"
