UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	Original_aquisition_date	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update	xylotheek_ID	xylotheek_kast	xylotheek_legger	xylotheek_remarks	Locality_on_Google_Maps	Density															
Tw10621	1961	12	18		Sandakan, Forest Research Centre					SN6878	Koompassia malaccensis Maing.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10622	1961	12	18		Sandakan, Forest Research Centre					SN9092	Parkia roxburghii G. Don	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		6325	24	6																		
Tw10623	1961	12	18		Sandakan, Forest Research Centre					SN9093	Parkia singularis Miq.	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		6326	24	6																		
Tw10624	1961	12	18		Sandakan, Forest Research Centre					SN9203	Peltophorum 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10625	1961	12	18		Sandakan, Forest Research Centre					SN9709	Pithecellobium 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10626	1961	12	18		Sandakan, Forest Research Centre					SN10378	Pterocarpus indicus Willd.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10627	1961	12	18		Sandakan, Forest Research Centre					SN11653	Sindora irpicina de Wit	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10628	1961	12	18		Sandakan, Forest Research Centre					SN11650	Sindora beccariana Backer ex de Wit	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		5938	23	5																		
Tw10629	1961	12	18		Sandakan, Forest Research Centre					SN11656	Sindora leiocarpa Backer ex K.Heyne & de Wit 	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10630	1961	12	18		Sandakan, Forest Research Centre					SN11662	Sindora wallichii Benth.	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		5952	23	5																		
Tw10631	1961	12	18		Sandakan, Forest Research Centre					SN5266	Fagraea fragrans Roxb. 	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		9543	35	5																		
Tw10632	1961	12	18		Sandakan, Forest Research Centre					SN5265	Fagraea elliptica Roxb. 	uncertain	Fagraea elliptica	Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10633	1961	12	18		Sandakan, Forest Research Centre					SN7998	Michelia alba DC.	synonym	Magnolia x alba	Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		7300	28	2																		
Tw10634	1961	12	18		Sandakan, Forest Research Centre					SN6191	Hibiscus tiliaceus L.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10635	1961	12	18		Sandakan, Forest Research Centre					SN3810	Dactylocladus stenostachys Oliv.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10636	1961	12	18		Sandakan, Forest Research Centre					SN11247	Santiria griffithii (Hook.f.) Engl.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10637	1961	12	18		Sandakan, Forest Research Centre					SN460	Aglaia malaccensis (Ridley) C.M. Pannell 	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		7615	29	4																		
Tw10638	1961	12	18		Sandakan, Forest Research Centre					SN7903	Melia excelsa Jack	uncertain	Melia excelsa	Asia	Malaysia	Sabah														Tw_10638_kops.jpg	Transversal view of wood	20		CAPA	Xylarium ground floor	Xylarium ground floor		7776	29	6																		
Tw10639	1961	12	18		Sandakan, Forest Research Centre					SN12667	Toona 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10640	1961	12	18		Sandakan, Forest Research Centre					SN1065	Artocarpus nitidus Trécul	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		8057	30	7																		
Tw10641	1961	12	18		Sandakan, Forest Research Centre					SN1073	Artocarpus tamaran Becc.	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		8065	30	7																		
Tw10642	1961	12	18		Sandakan, Forest Research Centre					SN13016	Vaccinium 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10643	1961	12	18		Sandakan, Forest Research Centre					SN11437	Scorodocarpus borneensis Becc.	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		9189	34	1																		
Tw10644	1961	12	18		Sandakan, Forest Research Centre					SN1729	Bruguiera sexangula (Lour.) Poir.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10645	1961	12	18		Sandakan, Forest Research Centre					SN8529	Nephelium lappaceum L.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10646	1961	12	18		Sandakan, Forest Research Centre	Ganua (regist)				SN7587	Madhuca philippensis (Perrott.) Baehni 	synonym	Madhuca betis	Asia	Malaysia	Sabah		1	1	1		8 | 43	coupe | sample	drawer | xylotheek cabinet	5 | 5									CAPA	Xylarium ground floor	Xylarium ground floor		11257	43	5																		
Tw10647	1961	12	18		Sandakan, Forest Research Centre	Palaquium(regist)				SN3501	Croixia beccariana Pierre	synonym	Palaquium beccarianum	Asia	Malaysia	Sabah		1	1	1		8 | 43	coupe | sample	drawer | xylotheek cabinet	5 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		11211	43	4																		
Tw10648	1961	12	18		Sandakan, Forest Research Centre	Payena(regist)				SN7582	Madhuca leerii (Teijsm. & Binn.) Merrill 	synonym	Payena leerii	Asia	Malaysia	Sabah		1	1	1		8 | 43	coupe | sample	drawer | xylotheek cabinet	8 | 5									CAPA	Xylarium ground floor	Xylarium ground floor		11250	43	5																		
Tw10649	1961	12	18		Sandakan, Forest Research Centre					SN6647	Irvingia malayana Oliv.	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		4675	19	5																		
Tw10650	1961	12	18		Sandakan, Forest Research Centre					SN11329	Scaphium 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10651	1961	12	18		Sandakan, Forest Research Centre					SN10419	Pterospermum 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10652	1961	12	18		Sandakan, Forest Research Centre					SN8421	Nauclea 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10653	1961	12	18		Sandakan, Forest Research Centre					SN12406	Teijsmanniodendron 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10654	1961	12	18		Sandakan, Forest Research Centre					SN13221	Vitex pubescens Vahl	synonym	Vitex pinnata	Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw10655	1961	12	18		New York State College of Forestry - Syracuse University					SN6752	Juglans cinerea L.	accepted		North America	U.S.A.			1	1	1		4	coupe	drawer	6									CAPA	spare collection (basement)																							
Tw10656	1961	12	18		New York State College of Forestry - Syracuse University	BE/AM 131				SN6759	Juglans nigra L.	accepted		North America	U.S.A.			1	1	1		4	coupe	drawer	6									CAPA	spare collection (basement)																							
Tw10657	1961	12	18		New York State College of Forestry - Syracuse University	BE/AM 131				SN5703	Gleditsia triacanthos L.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10658	1961	12	18		New York State College of Forestry - Syracuse University	BE/AM 131				SN5946	Gymnocladus dioica (L.) K. Koch	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10659					New York State College of Forestry - Syracuse University	BE/AM 131				SN5507	Fraxinus americana L.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	8									CAPA	spare collection (basement)																							
Tw10660					New York State College of Forestry - Syracuse University	BE/AM 131				SN5526	Fraxinus oregona Nutt.	synonym	Fraxinus latifolia	North America	U.S.A.			1	1	1		7	coupe	drawer	8									CAPA	spare collection (basement)																							
Tw10661					New York State College of Forestry - Syracuse University	BE/AM 131				SN2366	Castanea dentata (Marshall) Borkhausen	accepted		North America	U.S.A.			1	1	1		3	coupe	drawer	19									CAPA	spare collection (basement)																							
Tw10662					New York State College of Forestry - Syracuse University	BE/AM 131				SN10634	Quercus rubra L.	accepted		North America	U.S.A.			1	1	1		3	coupe	drawer	19									CAPA	spare collection (basement)																							
Tw10663					New York State College of Forestry - Syracuse University	BE/AM 131				SN9538	Pinus monticola Douglas ex D. Don	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	11					Tw_10663_ta_010.jpg	Tangential section 	40		CAPA	spare collection (basement)																							
Tw10664					New York State College of Forestry - Syracuse University	BE/AM 131				SN9570	Pinus strobus L.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	12									CAPA	spare collection (basement)																							
Tw10665					New York State College of Forestry - Syracuse University	BE/AM 131				SN9552	Pinus ponderosa Douglas ex Lawson & C. Lawson	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	12					Tw_10665_ta_010.jpg,Tw_10665_xa_004.jpg	Tangential section ,Transversal section 	40,15		CAPA	spare collection (basement)																							
Tw10666					New York State College of Forestry - Syracuse University	BE/AM 131				SN9505	Pinus echinata Mill.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10667					New York State College of Forestry - Syracuse University	BE/AM 131				SN9525	Pinus lambertiana Douglas	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	11									CAPA	spare collection (basement)																							
Tw10668					New York State College of Forestry - Syracuse University	BE/AM 131				SN9573	Pinus taeda L.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	12									CAPA	spare collection (basement)																							
Tw10669					New York State College of Forestry - Syracuse University	BE/AM 131				SN9561	Pinus rigida Mill.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10670					New York State College of Forestry - Syracuse University	BE/AM 131				SN9560	Pinus resinosa Ait.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	12									CAPA	spare collection (basement)																							
Tw10671					New York State College of Forestry - Syracuse University	BE/AM 131				SN6993	Larix laricina (Du Roi) K. Koch	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10672					New York State College of Forestry - Syracuse University	BE/AM 131				SN6996	Larix occidentalis Nutt.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	11									CAPA	spare collection (basement)																							
Tw10673					New York State College of Forestry - Syracuse University	BE/AM 131				SN12867	Tsuga canadensis (L.) Carrière	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	12									CAPA	spare collection (basement)																							
Tw10674					New York State College of Forestry - Syracuse University	BE/AM 131				SN12571	Thuja occidentalis L.	accepted		North America	U.S.A.			1	1	1		2	coupe	drawer	24								Wood block	CAPA	spare collection (basement)	spare collection (basement)	13/04/2016																					
Tw10675					New York State College of Forestry - Syracuse University	BE/AM 131				SN12573	Thuja plicata Donn ex D. Don	accepted		North America	U.S.A.				1	1		2	coupe	drawer	24								Wood block	CAPA	spare collection (basement)	spare collection (basement)	13/04/2016																					
Tw10676					New York State College of Forestry - Syracuse University	BE/AM 131				SN13	Abies concolor (Gordon & Glend.) Lindl. ex Hildebr.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	11									CAPA	spare collection (basement)																							
Tw10677					New York State College of Forestry - Syracuse University	BE/AM 131				SN8	Abies balsamea (L.) Mill.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	11									CAPA	spare collection (basement)																							
Tw10678					New York State College of Forestry - Syracuse University	BE/AM 131				SN10278	Pseudotsuga menziesii (Mirb.) Franco	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	12									CAPA	spare collection (basement)																							
Tw10679					New York State College of Forestry - Syracuse University	BE/AM 131				SN9443	Picea sitchensis (Bong.) Carrière	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	11					Tw_10679_ta_010.jpg,Tw_10679_xa_004.jpg	Tangential section ,Transversal section 	40,15		CAPA	spare collection (basement)																							
Tw10680					New York State College of Forestry - Syracuse University	BE/AM 131				SN9424	Picea engelmannii Parry ex Engelm.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10681					New York State College of Forestry - Syracuse University	BE/AM 131				SN6193	Hicoria cordiformis (Wangenh.) Britton	synonym	Carya cordiformis	North America	U.S.A.			1	1	1		4 | 19	coupe | sample	drawer | xylotheek cabinet	6 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		4719	19	6																		
Tw10682					New York State College of Forestry - Syracuse University	BE/AM 131				SN6194	Hicoria ovata (Mill.) Britton	synonym	Carya ovata	North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10683					New York State College of Forestry - Syracuse University	BE/AM 131				SN11491	Sequoia sempervirens (D. Don) Endl.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10684					New York State College of Forestry - Syracuse University	BE/AM 131				SN12604	Tilia americana L.	accepted		North America	U.S.A.			1	1	1		8	coupe	drawer	20									CAPA	spare collection (basement)																							
Tw10685					New York State College of Forestry - Syracuse University	BE/AM 131				SN12604	Tilia americana L.	accepted		North America	U.S.A.			2	1	1		8	coupe	drawer	20					Tw_10685_ta_010.jpg,Tw_10685_xa_004.jpg,Tw_10685_xb_004.jpg	Tangential section ,Transversal section ,Transversal section 	40,15,18		CAPA	spare collection (basement)																							
Tw10686					New York State College of Forestry - Syracuse University	BE/AM 131				SN12873	Tsuga heterophylla (Raf.) Sarg.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10687					New York State College of Forestry - Syracuse University	BE/AM 131				SN7262	Liriodendron tulipifera L.	accepted		North America	U.S.A.			1	1	1		6	coupe	drawer	2									CAPA	spare collection (basement)																							
Tw10688					New York State College of Forestry - Syracuse University	BE/AM 131	Calocedrus ?			SN7124	Libocedrus decurrens Torr.	synonym	Calocedrus decurrens	North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10689					New York State College of Forestry - Syracuse University	BE/AM 131				SN12937	Ulmus americana L.	accepted		North America	U.S.A.			1	1	1		8	coupe	drawer	22									CAPA	spare collection (basement)																							
Tw10690					New York State College of Forestry - Syracuse University	BE/AM 131				SN12958	Ulmus racemosa Thomas	synonym	Ulmus thomasii	North America	U.S.A.			1	1	1		8 | 47	coupe | sample	drawer | xylotheek cabinet	22 | 5									CAPA	Xylarium ground floor	Xylarium ground floor		12357	47	5																		
Tw10691					New York State College of Forestry - Syracuse University	BE/AM 131				SN620	Alnus rubra Bong.	accepted		North America	U.S.A.			1	1	1		1	coupe	drawer	28					Tw_10691_ta_010.jpg,Tw_10691_xa_004.jpg	Tangential section ,Transversal section 	40,15		CAPA	spare collection (basement)																							
Tw10692					New York State College of Forestry - Syracuse University	BE/AM 131				SN1491	Betula papyrifera Marsh.	accepted		North America	U.S.A.			1	1	1		1	coupe	drawer	28									CAPA	spare collection (basement)																							
Tw10693					New York State College of Forestry - Syracuse University	BE/AM 131				SN7611	Magnolia acuminata (L.) L.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10694					New York State College of Forestry - Syracuse University	BE/AM 131				SN2632	Chamaecyparis lawsoniana (A. Murray) Parl.	accepted		North America	U.S.A.			1	1	1		2	coupe	drawer	24									CAPA	spare collection (basement)																							
Tw10695					New York State College of Forestry - Syracuse University	BE/AM 131				SN5273	Fagus atropunicea Sudw. 	synonym	Fagus sylvatica	North America	U.S.A.			1	1	1		3 | 16	coupe | sample	drawer | xylotheek cabinet	19 | 5									CAPA	Xylarium ground floor	Xylarium ground floor		3888	16	5																		
Tw10696					New York State College of Forestry - Syracuse University	BE/AM 131				SN223	Acer macrophyllum Pursh	accepted		North America	U.S.A.			1	1	1		1	coupe	drawer	2									CAPA	spare collection (basement)																							
Tw10697					New York State College of Forestry - Syracuse University	BE/AM 131				SN9947	Populus deltoides Marsh.	synonym	Populus carolinensis	North America	U.S.A.			1	1	1		7	coupe	drawer	32									CAPA	spare collection (basement)																							
Tw10698					New York State College of Forestry - Syracuse University	BE/AM 131				SN12378	Taxodium distichum (L.) Rich.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10699					New York State College of Forestry - Syracuse University	BE/AM 131				SN11186	Salix nigra Marsh.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	32									CAPA	spare collection (basement)																							
Tw10700					New York State College of Forestry - Syracuse University	BE/AM 131				SN6509	Ilex opaca Aiton	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10701					New York State College of Forestry - Syracuse University	BE/AM 131				SN7261	Liquidambar styraciflua L.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10702					New York State College of Forestry - Syracuse University	BE/AM 131				SN10218	Prunus serotina Ehrh.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10703					New York State College of Forestry - Syracuse University	BE/AM 131				SN8	Abies balsamea (L.) Mill.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10704					New York State College of Forestry - Syracuse University	BE/AM 131				SN251	Acer saccharum Marsh.	accepted		North America	U.S.A.			1	1	1		1	coupe	drawer	2									CAPA	spare collection (basement)																							
Tw10705					New York State College of Forestry - Syracuse University	BE/AM 131				SN250	Acer saccharinum L.	accepted		North America	U.S.A.			1	1	1		1	coupe	drawer	2									CAPA	spare collection (basement)																							
Tw10706					New York State College of Forestry - Syracuse University	BE/AM 131				SN377	Aesculus octandra Marsh.	synonym	Aesculus flava	North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10707					New York State College of Forestry - Syracuse University	BE/AM 131	B.lutea(regist)			SN1467	Betula alleghaniensis Britton	accepted		North America	U.S.A.			2	2	2		1	coupe	drawer	28					Tw_10707_rad 200x 01.jpg,Tw_10707_rad 200x 02.jpg,Tw_10707_rad 200x 03.jpg,Tw_10707_tan 100x.jpg,Tw_10707_tan 200x.jpg,Tw_10707_trans 100x.jpg,Tw_10707_trans 40x.jpg,Tw_10707_ta_010.jpg,Tw_10707_xa_004.jpg	Radial section,Radial section,Radial section,Tangential section,Tangential section,Transversal section,Transversal section,Tangential section ,Transversal section 	30,31,32,33,34,35,36,40,15		CAPA	spare collection (basement)																							
Tw10708					New York State College of Forestry - Syracuse University	BE/AM 131				SN1491	Betula papyrifera Marsh.	accepted		North America	U.S.A.			1	1	1		1	coupe	drawer	28									CAPA	spare collection (basement)																							
Tw10709					New York State College of Forestry - Syracuse University	BE/AM 131				SN2366	Castanea dentata (Marshall) Borkhausen	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10710					New York State College of Forestry - Syracuse University	BE/AM 131				SN2632	Chamaecyparis lawsoniana (A. Murray) Parl.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10711					New York State College of Forestry - Syracuse University	BE/AM 131				SN2637	Chamaecyparis thyoides (L.) Britton, Sterns & Poggenb.	accepted		North America	U.S.A.			1	1	1		2	coupe	drawer	24									CAPA	spare collection (basement)																							
Tw10712					New York State College of Forestry - Syracuse University	BE/AM 131				SN5273	Fagus atropunicea Sudw. 	synonym	Fagus sylvatica	North America	U.S.A.			1	1	1		3	coupe	drawer	19									CAPA	spare collection (basement)																							
Tw10713					New York State College of Forestry - Syracuse University	BE/AM 131				SN5507	Fraxinus americana L.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10714					New York State College of Forestry - Syracuse University	BE/AM 131				SN5525	Fraxinus nigra Marsh.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	8									CAPA	spare collection (basement)																							
Tw10715					New York State College of Forestry - Syracuse University	BE/AM 131				SN6194	Hicoria ovata (Mill.) Britton	synonym	Carya ovata	North America	U.S.A.																			CAPA	Xylarium ground floor	Xylarium ground floor		4720	19	6																		
Tw10716					New York State College of Forestry - Syracuse University	BE/AM 131				SN6752	Juglans cinerea L.	accepted		North America	U.S.A.			1	1	1		4	coupe	drawer	6									CAPA	spare collection (basement)																							
Tw10717					New York State College of Forestry - Syracuse University	BE/AM 131				SN6759	Juglans nigra L.	accepted		North America	U.S.A.			1	2	1		4	coupe	drawer	6					Tw_10717_ta_010.jpg,Tw_10717_tb_010.jpg,Tw_10717_xa_004.jpg	Tangential section ,Tangential section ,Transversal section 	40,45,15		CAPA	spare collection (basement)																							
Tw10718					New York State College of Forestry - Syracuse University	BE/AM 131				SN6807	Juniperus virginiana L.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10719					New York State College of Forestry - Syracuse University	BE/AM 131				SN6993	Larix laricina (Du Roi) K. Koch	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10720					New York State College of Forestry - Syracuse University	BE/AM 131				SN6996	Larix occidentalis Nutt.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	11									CAPA	spare collection (basement)																							
Tw10721					New York State College of Forestry - Syracuse University	BE/AM 131				SN7261	Liquidambar styraciflua L.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10722					New York State College of Forestry - Syracuse University	BE/AM 131				SN7262	Liriodendron tulipifera L.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10723					New York State College of Forestry - Syracuse University	BE/AM 131				SN7611	Magnolia acuminata (L.) L.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10724					New York State College of Forestry - Syracuse University	BE/AM 131				SN8603	Nyssa sylvatica Marsh.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10725					New York State College of Forestry - Syracuse University	BE/AM 131				SN9442	Picea rubens Sarg.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10726					New York State College of Forestry - Syracuse University	BE/AM 131				SN9443	Picea sitchensis (Bong.) Carrière	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10727					New York State College of Forestry - Syracuse University	BE/AM 131				SN9505	Pinus echinata Mill.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10728					New York State College of Forestry - Syracuse University	BE/AM 131				SN9525	Pinus lambertiana Douglas	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10729					New York State College of Forestry - Syracuse University	BE/AM 131				SN9543	Pinus palustris Mill.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10730					New York State College of Forestry - Syracuse University	BE/AM 131				SN9552	Pinus ponderosa Douglas ex Lawson & C. Lawson	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10731					New York State College of Forestry - Syracuse University	BE/AM 131				SN9560	Pinus resinosa Ait.	accepted		North America	U.S.A.			1	1			7	coupe	drawer	12					Tw_10731_ta_010.jpg,Tw_10731_xa_004.jpg	Tangential section ,Transversal section 	40,15		CAPA	spare collection (basement)																							
Tw10732					New York State College of Forestry - Syracuse University	BE/AM 131				SN9570	Pinus strobus L.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10733					New York State College of Forestry - Syracuse University	BE/AM 131				SN9761	Platanus occidentalis L.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	13					Tw_10733_ta_010.jpg,Tw_10733_xa_004.jpg	Tangential section ,Transversal section 	40,15		CAPA	spare collection (basement)																							
Tw10734					New York State College of Forestry - Syracuse University	BE/AM 131	P.deltoides(regist)			SN9946	Populus deltoidea Marsh.	synonym	Populus deltoides	North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10735					New York State College of Forestry - Syracuse University	BE/AM 131				SN9969	Populus tremuloides Michx.	accepted		North America	U.S.A.			1	1	1		7	coupe	drawer	32									CAPA	spare collection (basement)																							
Tw10736					New York State College of Forestry - Syracuse University	BE/AM 131				SN10218	Prunus serotina Ehrh.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10737					New York State College of Forestry - Syracuse University	BE/AM 131	P.(regist)			SN10278	Pseudotsuga menziesii (Mirb.) Franco	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10738					New York State College of Forestry - Syracuse University	BE/AM 131				SN10530	Quercus alba L.	accepted		North America	U.S.A.			1	1	1		3	coupe	drawer	19									CAPA	spare collection (basement)																							
Tw10739					New York State College of Forestry - Syracuse University	BE/AM 131				SN10634	Quercus rubra L.	accepted		North America	U.S.A.			1	1	1		3	coupe	drawer	19									CAPA	spare collection (basement)																							
Tw10740					New York State College of Forestry - Syracuse University	BE/AM 131				SN10975	Robinia pseudoacacia L.	accepted		North America	U.S.A.			1	1	1		5	coupe	drawer	29									CAPA	spare collection (basement)																							
Tw10741					New York State College of Forestry - Syracuse University	BE/AM 131				SN11186	Salix nigra Marsh.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10742					New York State College of Forestry - Syracuse University	BE/AM 131				SN11491	Sequoia sempervirens (D. Don) Endl.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10743					New York State College of Forestry - Syracuse University	BE/AM 131				SN12378	Taxodium distichum (L.) Rich.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10744					New York State College of Forestry - Syracuse University	BE/AM 131				SN12571	Thuja occidentalis L.	accepted		North America	U.S.A.			1	1	1		2	coupe	drawer	24								Wood block	CAPA	spare collection (basement)	spare collection (basement)	13/04/2016																					
Tw10745					New York State College of Forestry - Syracuse University	BE/AM 131				SN12573	Thuja plicata Donn ex D. Don	accepted		North America	U.S.A.				1	1		2	coupe	drawer	24								Wood block	CAPA	spare collection (basement)	spare collection (basement)	13/04/2016																					
Tw10746					New York State College of Forestry - Syracuse University	BE/AM 131				SN12604	Tilia americana L.	accepted		North America	U.S.A.			1	1	1		8	coupe	drawer	20									CAPA	spare collection (basement)																							
Tw10747					New York State College of Forestry - Syracuse University	BE/AM 131				SN12867	Tsuga canadensis (L.) Carrière	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10748					New York State College of Forestry - Syracuse University	BE/AM 131				SN12873	Tsuga heterophylla (Raf.) Sarg.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10749					New York State College of Forestry - Syracuse University	BE/AM 131				SN12937	Ulmus americana L.	accepted		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw10750					New York State College of Forestry - Syracuse University	BE/AM 131				SN12958	Ulmus racemosa Thomas	synonym	Ulmus thomasii	North America	U.S.A.																			CAPA	Xylarium ground floor	Xylarium ground floor		12358	47	5																		
Tw10751					Normand, Didier - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN892	Anthostema aubryanum Baill.	accepted		Africa	Gabon			1	1	1		3	coupe	drawer	4									CAPA	spare collection (basement)																							
Tw10752					Normand, Didier - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN3872	Daniellia klainei Pierre ex De Wild. 	accepted		Africa	Gabon																			CAPA	spare collection (basement)																							
Tw10753					Normand, Didier - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN1179	Aucoumea klaineana Pierre	accepted		Africa	Gabon			1	1	1		2	coupe	drawer	4									CAPA	spare collection (basement)																							
Tw10754	1950	9	29		Normand, Didier - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN1238	Baillonella toxisperma Pierre	accepted		Africa	Gabon			3	1	1		8	coupe	drawer	4	Kévin Liévens	28/09/2016	HerbalXylaredd (Victor)	nouvelles coupes Tv, coupes avec et sans coloration					CAPA	spare collection (basement)								0,817932489															
