TaxonID	FullScientificName	Kingdom	Class	Order	Genus	species	author_team_and_year 	Family	referenceString	BasionymName	identificationNotes	AcceptedName	view_taxon	Synonymy_info
SN16025	Litsea coreana	Plantae	Magnoliopsida	Laurales	Litsea	coreana	H. Lév.	Lauraceae	Repertorium Specierum Novarum Regni Vegetabilis 10(257-259): 370. 1912.			this name is accepted		
SN18017	Litsea crassifolia	Plantae	Magnoliopsida	Laurales	Litsea	crassifolia	(Blume) Boerl.	Lauraceae	Handleiding tot de Kennis der Flora van Nederlandsch Indië 3: 143. 1900.	"Tetranthera crassifolia Blume; Museum Botanicum 1: 386. 1851."		this name is accepted		Tetranthera crassifolia Blume
SN17938	Litsea cubeba	Plantae	Magnoliopsida	Laurales	Litsea	cubeba	(Lour.) Pers.	Lauraceae	Synopsis Plantarum 2: 4. 1807.	"Laurus cubeba Lour.; Flora Cochinchinensis 1: 252-253. 1790."		this name is accepted		Laurus cubeba Lour.
SN7300	Litsea domarensis	Plantae	Magnoliopsida	Laurales	Litsea	domarensis	O. Schmidt	Lauraceae	Journal of the Arnold Arboretum 10: 215. 1929.			this name is accepted		
SN7301	Litsea elongata	Plantae	Magnoliopsida	Laurales	Litsea	elongata	(Nees) Benth. & Hook. f.	Lauraceae	Genera Plantarum 3: 163, in nota sub Lindera. 1880.	"Daphnidium elongatum Nees; Plantae Asiaticae Rariores 2: 63. 1831. "		this name is accepted		Daphnidium elongatum Nees
SN7302	Litsea ferruginea	Plantae	Magnoliopsida	Laurales	Litsea	ferruginea	Blume	Lauraceae	Bijdragen tot de flora van Nederlandsch Indië 11: 561. 1825.			this name is accepted		
SN7303	Litsea glutinosa	Plantae	Magnoliopsida	Laurales	Litsea	glutinosa	(Lour.) C.B. Rob.	Lauraceae	Philippine Journal of Science 6(5): 321. 1911.	"Sebifera glutinosa Lour.; Flora Cochinchinensis 2: 638. 1790. "		this name is accepted		Sebifera glutinosa Lour. 
SN7304	Litsea greenmaniana	Plantae	Magnoliopsida	Laurales	Litsea	greenmaniana	C.K. Allen	Lauraceae	Annals of the Missouri Botanical Garden 25: 394. 1937.	    		this name is accepted		
SN7305	Litsea insignis	Plantae	Magnoliopsida	Laurales	Litsea	insignis	(Blume) Boerl.	Lauraceae	Handleiding tot de Kennis der Flora van Nederlandsch Indië 3: 142. 1900.	"Tetranthera insignis Blume; Museum Botanicum 1: 382. 1851. "		this name is accepted		
SN7306	Litsea irianensis	Plantae	Magnoliopsida	Laurales	Litsea	irianensis	Kosterm.	Lauraceae	Bibliogr. Laurac. 833. 1964. 	    		this name is accepted		
SN7307	Litsea japonica	Plantae	Magnoliopsida	Laurales	Litsea	japonica	(Thunb.) Jussieu	Lauraceae	Bulletin de la Societe Philomatique de Paris 3: 73. 1801.	"Tomex japonica Thunb.; Nova Genera Plantarum 3: 65. 1783. "		this name is accepted		
SN16783	Litsea lancifolia	Plantae	Magnoliopsida	Laurales	Litsea	lancifolia	(Roxb. ex Nees) Benth. & Hook. f. ex Villar 	Lauraceae	Flora de Filipinas ... 4: 181. 1880.	"Tetranthera lancifolia Roxb. ex Nees; Plantae Asiaticae Rariores 2: 65. 1831."		this name is accepted		Tetranthera lancifolia Roxb. ex Nees
SN7308	Litsea lancilimba	Plantae	Magnoliopsida	Laurales	Litsea	lancilimba	Merr.	Lauraceae	Philippine Journal of Science 23(3): 244. 1923.	    		this name is accepted		
SN15032	Litsea leefeana	Plantae	Magnoliopsida	Laurales	Litsea	leefeana	(F. Muell.) Merr.	Lauraceae	Philippine Journal of Science 14: 242. 1919.	"Cylicodaphne leefeana F. Muell.; Fragmenta Phytographiae Australiae 5: 169. 1866. "		Litsea australis B.Hyland	SN17946	Cylicodaphne leefeana F. Muell. 
SN7309	Litsea leytensis	Plantae	Magnoliopsida	Laurales	Litsea	leytensis	Merr.	Lauraceae	Philippine Journal of Science 10: 272. 1915.			this name is accepted		Litsea obtusata (Meissn.) Fern.-Vill
SN7310	Litsea machilifolia	Plantae	Magnoliopsida	Laurales	Litsea	machilifolia	Gamble	Lauraceae	Kew Bulletin 320. 1910.			this name is accepted		Litsea teysmannii Gamble
SN7311	Litsea monopetala	Plantae	Magnoliopsida	Laurales	Litsea	monopetala	(Roxb. ex Baker) Pers.	Lauraceae	Syn. Pl. 2: 4. 1807. 	"Tetranthera monopetala Roxb. ex Baker; Plants of the Coast of Coromandel 2: 26, t. 148. 1798."		this name is accepted		"Litsea polyantha Juss.;Tetranthera monopetala Roxb. ex Baker"
SN7312	Litsea ochracea	Plantae	Magnoliopsida	Laurales	Litsea	ochracea	Boerl.	Lauraceae	Handleiding tot de Kennis der Flora van Nederlandsch Indië 3: 144. .	    		this name is accepted		Cylicodaphne ochracea Blume
SN7313	Litsea odorifera	Plantae	Magnoliopsida	Laurales	Litsea	odorifera	Valeton	Lauraceae	Icones Bogorienses 3: t. 276. 1909.			this name is accepted		
SN7314	Litsea palustris	Plantae	Magnoliopsida	Laurales	Litsea	palustris	Kosterm.	Lauraceae	Reinwardtia 6: 157. 1962.			Litsea crassifolia (Blume) Boerl.	SN18017	
SN7315	Litsea perrottetii	Plantae	Magnoliopsida	Laurales	Litsea	perrottetii	(Blume) Fern.- Vill.	Lauraceae	Fl. Filip. ed. 3 Nov. App. 180. 1880. 	"Tetranthera perrottetii Blume; Museum Botanicum 1: 384. 1851."		this name is accepted		
SN7316	Litsea polyantha	Plantae	Magnoliopsida	Laurales	Litsea	polyantha	Juss.	Lauraceae	Annales du muséum national d'histoire naturelle 6: 211. 1805.	    		Litsea monopetala (Roxb.) Pers. 	SN7311	
SN7317	Litsea reticulata	Plantae	Magnoliopsida	Laurales	Litsea	reticulata	(Meisn.) Benth. & Hook. f. ex F. Muell.	Lauraceae	Systematic census of Australian plants ... 4. 1882.	"Tetranthera reticulata Meisn.; Prodromus Systematis Naturalis Regni Vegetabilis 15(1): 192. 1864. "				
SN17945	Litsea rotundifolia	Plantae	Magnoliopsida	Laurales	Litsea	rotundifolia	Hemsl. 	Lauraceae	Journal of the Linnean Society, Botany 26(176): 385. 1891.			this name is accepted		
SN17944	Litsea salicifolia	Plantae	Magnoliopsida	Laurales	Litsea	salicifolia	(Roxburgh ex Nees) Hook. f.	Lauraceae	The Flora of British India 5: 167. 1886.	"Tetranthera salicifolia Roxburgh ex Nees; Plantae Asiaticae Rariores 2: 66. 1831."		this name is accepted		"Litsea atrata S.K. Lee;Litsea polyantha fo. glabra H. Liu;Litsea salicifolia fo. glabra (H. Liu) C.K. Allen;Tetranthera salicifolia Roxburgh ex Nees"
SN7318	Litsea spec.	Plantae	Magnoliopsida	Laurales	Litsea			Lauraceae		    		NDN		
SN7319	Litsea timoriana	Plantae	Magnoliopsida	Laurales	Litsea	timoriana	Span.	Lauraceae	Hook. Comp. Bot. Mag. 1: 350. 1835. 			this name is accepted		
SN7320	Litsea umbrosa	Plantae	Magnoliopsida	Laurales	Litsea	umbrosa	(Nees) Nees	Lauraceae	Systema Laurinarum 623. 1836.	"Tetradenia umbrosa Nees; Plantae Asiaticae Rariores 2: 64. 1831."		Neolitsea umbrosa (Nees) Gamble	SN18016	
SN7321	Livistona australis	Plantae	Liliopsida	Arecales	Livistona	australis	(R. Br.) Mart.	Arecaceae	Historia Naturalis Palmarum 3: 241. 1838.	    		this name is accepted		
SN17947	Livistona chinensis	Plantae	Liliopsida	Arecales	Livistona	chinensis	(Jacq.) R. Br. ex Mart.	Arecaceae	Historia Naturalis Palmarum 3: 240. 1838.	"Latania chinensis Jacq.; Fragmenta Botanica 1: 16-17, pl. 11, f. 1. 1800."		this name is accepted		"Latania chinensis Jacq.;Livistona mauritiana Wall. ex Mart.;Livistona oliviformis Mart.;Livistona sinensis Griff.;Saribus chinensis (Jacq.) Blume"
SN15033	Livistona decipiens	Plantae	Liliopsida	Arecales	Livistona	decipiens	Becc. 	Arecaceae	"Webbia; raccolta di scritti botanici 3: 301. 1910"			this name is accepted		
SN15034	Livistona drudei	Plantae	Liliopsida	Arecales	Livistona	drudei	F. Muell.	Arecaceae	Fragmenta Phytographiae Australiae 11: 55. 1879. 			this name is accepted		
SN15035	Livistona humilis	Plantae	Liliopsida	Arecales	Livistona	humilis	R. Br.	Arecaceae	Prodromus Florae Novae Hollandiae: 268. 1810. 			this name is accepted		
SN15036	Livistona mariae	Plantae	Liliopsida	Arecales	Livistona	mariae	F. Muell.	Arecaceae	Fragmenta Phytographiae Australiae 8: 283. 1872. 			this name is accepted		
SN15037	Livistona rigida	Plantae	Liliopsida	Arecales	Livistona	rigida	Becc. 	Arecaceae	"Webbia; raccolta di scritti botanici 5 (1): 19. 1921. "			this name is accepted		
SN7322	Livistona rotundifolia	Plantae	Liliopsida	Arecales	Livistona	rotundifolia	(Lamarck) Mart.	Arecaceae	Historia Naturalis Palmarum 3: 241, t. 102. 18??.			this name is accepted		
SN13824	Livistona sinensis	Plantae	Liliopsida	Arecales	Livistona	sinensis	Griff.	Arecaceae	Palms of British East India 131, t. 236D. 1850.			Livistona chinensis (Jacq.) R. Br. ex Mart.	SN17947	
SN7323	Lobelia gaudichaudii	Plantae	Magnoliopsida	Asterales	Lobelia	gaudichaudii	A. DC. 	Campanulaceae	Prodromus 7(2) (1839) 384.			this name is accepted		
SN7324	Lobelia giberroa	Plantae	Magnoliopsida	Asterales	Lobelia	giberroa	Hemsl.	Campanulaceae	Flora of Tropical Africa 3: 465. 1877.			this name is accepted		
SN7325	Lobelia mildbraedii	Plantae	Magnoliopsida	Asterales	Lobelia	mildbraedii	Engl.	Campanulaceae	Wissenschaftliche Ergebnisse der Deutschen Zentral-Afrika-Expedition 1907--1908, Botanik 344. 1911.			this name is accepted		
SN7326	Lobelia petiolata	Plantae	Magnoliopsida	Asterales	Lobelia	petiolata	Hauman	Campanulaceae	Bull. Cercle Bot. Congol. ii. Fasc. 1 (Rev. Zool. & Bot. Afr. xxv., Suppl.)P. [13], in obs., P. [19], in clavi (1934).			this name is accepted		
SN7327	Lobelia utshungwensis	Plantae	Magnoliopsida	Asterales	Lobelia	utshungwensis	R. E. Fries & T. C. E. Fries 	Campanulaceae	Svensk Bot. Tidskr. 1922, xvi. 405.			Lobelia mildbraedii Engl.	SN7325	
SN7328	Lodoicea maldivica	Plantae	Liliopsida	Arecales	Lodoicea	maldivica	Pers. ex H. Wendl.	Arecaceae	Les Palmiers 250. .	Cocos maldivica		this name is accepted		
SN7329	Loesenera kalantha	Plantae	Magnoliopsida	Fabales	Loesenera	kalantha	Harms	Fabaceae	Die Natürlichen Pflanzenfamilien Nachtr. 1: 197. 1897.			this name is accepted		
SN7330	Loeseneriella africana	Plantae	Magnoliopsida	Celastrales	Loeseneriella	africana	(Willd.) R. Wilczek ex N. Hallé	Celastraceae	Mémoires de l'Institut Français d'Afrique Noire 64: 104. 1962.	"Tonsella africana Willd.; Systema Plantarum ed. 4 1: 194. 1797. "	ex Halle, Theses Fac. Sci. Univ. Par., Monogr. Hipp. Afr. Occ., 99(1958) 	this name is accepted		
SN7331	Loeseneriella apiculata	Plantae	Magnoliopsida	Celastrales	Loeseneriella	apiculata	(Welw. ex Oliv.) N. Hallé ex R. Wilczek	Celastraceae	Flore du Congo du Rwanda et du Burundi 9: 151. 1960.	"Hippocratea apiculata Welw. ex Oliv.; Flora of Tropical Africa 1: 369. 1868. "		this name is accepted		
SN16868	Loeseneriella apocynoides	Plantae	Magnoliopsida	Celastrales	Loeseneriella	apocynoides	(Welw. ex Oliv.) N.Hallé ex J.Raynal	Celastraceae	Fl. Medec. tradit. Rwanda 119. 1979.	"Hippocratea apocynoides Welw. ex Oliv.; Flora of Tropical Africa 1: 368. 1868."		this name is accepted		Hippocratea apocynoides Welw. ex Oliv.
SN7332	Loeseneriella clematoides	Plantae	Magnoliopsida	Celastrales	Loeseneriella	clematoides	(Loes.) R. Wilczek ex N. Hallé	Celastraceae	Flore du Congo du Rwanda et du Burundi 9: 150. 1960.	"Hippocratea clematoidea Loes. ex De Wild.; Ann. Mus. Congo, Ser. V. ii. 41 (1907)."		this name is accepted		
SN16261	Loeseneriella ectypopetala	Plantae	Magnoliopsida	Celastrales	Loeseneriella	ectypopetala	Dunn 	Celastraceae	Bull. Mus. Hist. Nat., Paris, Ser. 2, xxx. 467 (1958). 			ND		
SN7333	Loeseneriella guineensis	Plantae	Magnoliopsida	Celastrales	Loeseneriella	guineensis	(Hutch. & M.B. Moss) Halle	Celastraceae	Mémoires de l'Institut Français d'Afrique Noire 64: 120, t. 44. 1962.	"Hippocratea guineensis Hutch. & M.B. Moss; Flora of West Tropical Africa 1: 449. 1928. "	 see Halle, Theses Fac. Sci. Univ. Par., Monogr. Hippocrat. Afr. Occ.: 114 (1958). 	Loeseneriella apocynoides (Welw. ex Oliv.) N.Hallé ex J.Raynal var. guineensis (Hutch. & M.B.Moss) N.Hallé	SN16868	
SN7334	Loeseneriella spec.	Plantae	Magnoliopsida	Celastrales	Loeseneriella			Celastraceae		    		NDN		
SN15038	Logania albiflora	Plantae	Magnoliopsida	Gentianales	Logania	albiflora	(Andrews & Jacks.) Druce 	Loganiaceae	The Botanical Exchange Club and Society of the British Isles Report for 1916, Suppl. 2: 633. 1917. 	Euosma albiflora Andrews 		this name is accepted		"Euosma albiflora Andrews ;Logania alpina F.Muell. nom. illeg.;Logania angustifolia Sieber ex Spreng. ;Logania falcata Gand. ;Logania floribunda R.Br. nom. illeg.;Logania floribunda var. brevifolia Benth. ;Logania longifolia var. brevifolia Benth. ;Logania revoluta R.Br. ;Logania lanifolae Schlecht. "
SN7335	Loiseleuria procumbens	Plantae	Magnoliopsida	Ericales	Loiseleuria	procumbens	(L.) Desv.	Ericaceae	Journal de Botanique, Appliquée à l'Agriculture, à la Pharmacie, à la Médecine et aux Arts 1: 35. 1813.	"Azalea procumbens L.; Species Plantarum 1: 151. 1753. "		this name is accepted		
SN15039	Lomatia arborescens	Plantae	Magnoliopsida	Proteales	Lomatia	arborescens	L.R.Fraser & Vickery 	Proteaceae	Proceedings of the Linnean Society of New South Wales Series 2 62: 286. 1937.			this name is accepted		Lomatia longifolia var. arborescens Benth. 
SN15040	Lomatia fraseri	Plantae	Magnoliopsida	Proteales	Lomatia	fraseri	R. Br.	Proteaceae	Supplementum primum prodromi florae Novae Hollandiae: 34. 1830. 			this name is accepted		"Tricondylus fraseri (R.Br.) Kuntze nom. rej.;Lomatia fraseri var. pinnatipartita F.Muell. ;Lomatia fraseri var. velutina F.Muell. "
SN15041	Lomatia fraxinifolia	Plantae	Magnoliopsida	Proteales	Lomatia	fraxinifolia	F.Muell. ex Benth. 	Proteaceae	Flora Australiensis 5: 536. 1870. 			this name is accepted		
SN7336	Lomatia hirsuta	Plantae	Magnoliopsida	Proteales	Lomatia	hirsuta	(Lam.) Diels	Proteaceae	Bibliotheca Botanica 29(Heft 116): 82. Feb 1937.	"Embothrium hirsutum Lam.; Encyclopédie Méthodique, Botanique 2: 355. 1786. "		this name is accepted		"Embothrium hirsutum Lam.;Embothrium obliquum Ruiz & Pav.;Lomatia obliqua (Ruiz & Pav.) R. Br.;Tricondylus obliqua (Ruiz & Pav.) Kuntze"
SN15042	Lomatia myricoides	Plantae	Magnoliopsida	Proteales	Lomatia	myricoides	(C.F.Gaertn.) Domin 	Proteaceae	Beitrage zur Flora und Pflanzengeographie Australiens 89(4): 596. 1830. 	"Embothrium myricoides C.F.Gaertn.; De Fructibus et Seminibus Plantarum (Supplementum Carpologicae) 3: 215. 1807. "		this name is accepted		"Lomatia longifolia R.Br. ;Embothrium myricoides C.F.Gaertn. ;Tricondylus myricoides Kuntze nom. rej.;Embothrium longifolium (R.Br.) Poir. ;Lomatia arguta Gand. ;Lomatia fallacina Gand. ;Lomatia longifolia var. arborescens Benth. ;Lomatia longifolia var. subevenia Meisn. ;Lomatia stenophylla Gand. ;Lomatia praelonga Gand. ;Lomatia longifolia var. reticulata Meisn. ;Lomatia densa Gand. "
SN7337	Lomelosia stellata	Plantae	Magnoliopsida	Dipsacales	Lomelosia	stellata	(L.) Rafin.	Caprifoliaceae	Fl. Tellur. iv. 95 (1836)	"Scabiosa stellata Linn.; Sp. Pl. 100."		this name is accepted		
SN7338	Lonchocarpus benthamianus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	benthamianus	Pittier	Fabaceae	Contributions from the United States National Herbarium 20(2): 86. 1917.			this name is accepted		"Lonchocarpus caribaeus Urb.;Lonchocarpus violaceus Benth."
SN7339	Lonchocarpus blainii	Plantae	Magnoliopsida	Fabales	Lonchocarpus	blainii	C. Wright ex Sauvalle	Fabaceae	Anales de la Academia de Ciencias Medicas . . . 5: 338. 1868.			provisionally accepted name		
SN15630	Lonchocarpus bussei	Plantae	Magnoliopsida	Fabales	Lonchocarpus	bussei	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 33: 172. 1902.			Philenoptera bussei (Harms) Schrire	SN16858	
SN7340	Lonchocarpus capassa	Plantae	Magnoliopsida	Fabales	Lonchocarpus	capassa	Rolfe	Fabaceae	Matabele Land ed. 2, 397. 1889. 			Philenoptera violacea (Klotzsch) Schrire	SN16859	
SN7341	Lonchocarpus castilloi	Plantae	Magnoliopsida	Fabales	Lonchocarpus	castilloi	Standl.	Fabaceae	Tropical Woods 32: 15. 1932.		"as ""Castilloi"" "	this name is accepted		
SN7342	Lonchocarpus confertiflorus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	confertiflorus	Benth.	Fabaceae	Journal of the Linnean Society, Botany 4(Suppl.): 96. 1860.			Derris confertiflora (Benth.) Macbr. 	SN17540	Derris confertiflora (Benth.) J.F. Macbr.
SN16863	Lonchocarpus cultratus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	cultratus	(Vell.) A. M. G. Azevedo & H. C. Lima	Fabaceae	Acta Botanica Brasilica 9: 128, 141. 1995. 	"Pterocarpus cultratus Vell.; Florae Fluminensis 301; 7: pl. 95. "		this name is accepted		Pterocarpus cultratus Vell.
SN7343	Lonchocarpus cyanescens	Plantae	Magnoliopsida	Fabales	Lonchocarpus	cyanescens	(Schumach. & Thonn.) Benth.	Fabaceae	Journal of the Linnean Society, Botany 4(Suppl.): 96. 1860.	"Robinia cyanescens Schumach. & Thonn.; Beskrivelse af Guineeiske planter 351. 1827."		Philenoptera cyanescens (Schumach. & Thonn.) Roberty	SN16860	
SN7344	Lonchocarpus eriocalyx	Plantae	Magnoliopsida	Fabales	Lonchocarpus	eriocalyx	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 30: 89. 1901.	    		Philenoptera eriocalyx (Harms) Schrire	SN16861	
SN7345	Lonchocarpus ernestii	Plantae	Magnoliopsida	Fabales	Lonchocarpus	ernestii	Harms	Fabaceae	Repertorium Specierum Novarum Regni Vegetabilis 17: 321. 1921.		"as ""ernesti"" "	Lonchocarpus macrocarpus Benth.	SN16862	
SN7346	Lonchocarpus guillemineanus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	guillemineanus	(Tul.) Malme	Fabaceae	Arkiv för Botanik utgivet av K. Svenska Vetenskapsakademien 23A(13): 30. 1931.	"Neuroscapha guilleminiana Tul.; Annales des Sciences Naturelles; Botanique, sér. 2, 20: 137. 1843. "		Lonchocarpus cultratus (Vell.) A. M. G. Azevedo & H. C. Lima	SN16863	"Derris guilleminiana (Tul.) J.F. Macbr.;Derris seorsa J.F. Macbr.;Lonchocarpus neuroscapha Benth.;Neuroscapha guilleminiana Tul."
SN7347	Lonchocarpus hedyosmus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	hedyosmus	Miq.	Fabaceae	Linnaea 18: 564. 1844.	    		this name is accepted		"Derris hedyosma (Miq.) J.F. Macbr.;Lonchocarpus macrocarpus var. sericophyllus Benth.;Lonchocarpus paniculatus Ducke"
SN16865	Lonchocarpus heptaphyllus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	heptaphyllus	(Poir.) DC.	Fabaceae	Prodromus Systematis Naturalis Regni Vegetabilis 2: 259-260. 1825.	"Dalbergia heptaphylla Poir.; Encyclopédie Méthodique. Botanique ... Supplément 2(2): 446. 1812."		this name is accepted		Dalbergia heptaphylla Poir.
SN7348	Lonchocarpus hondurensis	Plantae	Magnoliopsida	Fabales	Lonchocarpus	hondurensis	Benth.	Fabaceae	Journal of the Linnean Society, Botany 4(Suppl.): 91. 1860.			this name is accepted		
SN7349	Lonchocarpus katangensis	Plantae	Magnoliopsida	Fabales	Lonchocarpus	katangensis	De Wild.	Fabaceae	Annales du musee du Congo. Serie 1, Botanique, ser. 4 4: 195. .			Philenoptera katangensis (De Wild.) Schrire	SN16864	
SN7350	Lonchocarpus latifolius	Plantae	Magnoliopsida	Fabales	Lonchocarpus	latifolius	(Willd.) DC.	Fabaceae	Prodr. (DC.) 2: 260. 1825 [mid Nov 1825] 	"Amerimnon latifolium Willd.; Sp. Pl., ed. 4 [Willdenow] 3(2): 909. 1802 [1-10 Nov 1802] "	NC	Lonchocarpus heptaphyllus (Poir.) DC.	SN16865	Amerimnon latifolium Willd.
SN7351	Lonchocarpus laxiflorus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	laxiflorus	Guillemin & Perrottet	Fabaceae	Flora Senegambiae Tentamen 1: 226. .			Philenoptera laxiflora (Guill. & Perr.) Roberty	SN16866	
SN7352	Lonchocarpus longistylus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	longistylus	Pittier	Fabaceae	Contributions from the United States National Herbarium 20(2): 62-63, f. 10. 1917.			this name is accepted		
SN16862	Lonchocarpus macrocarpus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	macrocarpus	Benth.	Fabaceae	Journal of the Proceedings of the Linnean Society 4(Suppl.): 91. 1860.			this name is accepted		
SN7353	Lonchocarpus margaritensis	Plantae	Magnoliopsida	Fabales	Lonchocarpus	margaritensis	Pittier	Fabaceae	Contributions from the United States National Herbarium 20(2): 91-92, f. 41. 1917.			Lonchocarpus macrocarpus Benth.	SN16862	
SN7354	Lonchocarpus martynii	Plantae	Magnoliopsida	Fabales	Lonchocarpus	martynii	A.C. Sm.	Fabaceae	American Journal of Botany 24(9): 577-578, f. 3. 1937.		"as ""Martynii"" "	this name is accepted		
SN7355	Lonchocarpus muehlbergianus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	muehlbergianus	Hassl.	Fabaceae	Bulletin de l'Herbier Boissier, sér. 2, 7: 164. 1907.			this name is accepted		
SN17080	Lonchocarpus negrensis	Plantae	Magnoliopsida	Fabales	Lonchocarpus	negrensis	Benth.	Fabaceae	Journal of the Proceedings of the Linnean Society 4(Suppl.): 98-99. 1860.			this name is accepted		
SN7356	Lonchocarpus nitidulus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	nitidulus	Benth.	Fabaceae	Journal of the Linnean Society, Botany 4(Suppl.): 98. 1860.			this name is accepted		
SN7357	Lonchocarpus paniculatus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	paniculatus	Ducke	Fabaceae	Archivos do Jardim Botânico do Rio de Janeiro 3: 161-162. 1922.			Derris hedyosma (Miq.)Macbr. 	SN17541	
SN7358	Lonchocarpus pentaphyllus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	pentaphyllus	(Poir.) Kunth ex DC.	Fabaceae	Prodromus Systematis Naturalis Regni Vegetabilis 2: 259. 1825.	"Dalbergia pentaphylla Poir.; Encyclopedie Methodique. Botanique ... Supplement 2(2): 445. 1812. "		Lonchocarpus heptaphyllus (Poir.) DC.	SN16865	"Amerimnon latifolium Willd.;Cytisus membranaceus Sessé & Moc.;Dalbergia pentaphylla Poir.;Lonchocarpus belizensis Lundell;Lonchocarpus latifolius Kunth ex DC.;Lonchocarpus latifolius Kunth"
SN7359	Lonchocarpus sericeus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	sericeus	(Poir.) Kunth ex DC.	Fabaceae	Prodromus Systematis Naturalis Regni Vegetabilis 2: 260. 1825.	"Robinia sericea Poir.; Encyclopédie Méthodique, Botanique 6(1): 226. 1804. "		this name is accepted		"Lonchocarpus cruentus Lundell;Lonchocarpus pyxidarius DC.;Robinia sericea Poir."
SN7360	Lonchocarpus spec.	Plantae	Magnoliopsida	Fabales	Lonchocarpus			Fabaceae		    		NDN		
SN7361	Lonchocarpus spiciflorus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	spiciflorus	Mart. ex Benth.	Fabaceae	Journal of the Linnean Society, Botany 4(Suppl.): 91. 1860.			this name is accepted		Derris spiciflora (Mart. ex Benth.) J.F. Macbr.
SN7362	Lonchocarpus spruceanus	Plantae	Magnoliopsida	Fabales	Lonchocarpus	spruceanus	Benth.	Fabaceae	Journal of the Linnean Society, Botany 4(Suppl.): 99. 1860.			Deguelia spruceana (Benth.) A. M. G. Azevedo	SN16867	
SN16046	Lonicera affinis	Plantae	Magnoliopsida	Dipsacales	Lonicera	affinis	Hook. & Arn.	Caprifoliaceae	The Botany of Captain Beechey's Voyage 264. 1841.			this name is accepted		
SN7363	Lonicera albiflora	Plantae	Magnoliopsida	Dipsacales	Lonicera	albiflora	Torr. & A. Gray	Caprifoliaceae	Fl. N. Am. ii. 6.			this name is accepted		
SN7364	Lonicera alpigena	Plantae	Magnoliopsida	Dipsacales	Lonicera	alpigena	L.	Caprifoliaceae	Species Plantarum 174. 1753.			this name is accepted		"Caprifolium alpigenum (L.) Gaertner ;Caprifolium alpinum Lam."
SN7365	Lonicera caerulea	Plantae	Magnoliopsida	Dipsacales	Lonicera	caerulea	L.	Caprifoliaceae	Species Plantarum 1: 174. 1753.			this name is accepted		Caprifolium caeruleum (L.) Lam. 
SN7366	Lonicera caprifolium	Plantae	Magnoliopsida	Dipsacales	Lonicera	caprifolium	L.	Caprifoliaceae	Species Plantarum 1: 173. 1753.		"as ""Caprifolium"" "	this name is accepted		"Caprifolium germanicum Delarbre ;Caprifolium hortense Lam. ;Caprifolium italicum Medik.;Caprifolium pallidum (Host) Schur ;Caprifolium perfoliatum Röhling ;Caprifolium rotundifolium Moench ;Caprifolium vulgare Medik. ;Lonicera pallida Host "
SN7367	Lonicera cfr. canadensis	Plantae	Magnoliopsida	Dipsacales	Lonicera	canadensis		Caprifoliaceae				NDN		
SN7368	Lonicera ciliosa	Plantae	Magnoliopsida	Dipsacales	Lonicera	ciliosa	(Pursh) DC.	Caprifoliaceae	Prodromus Systematis Naturalis Regni Vegetabilis 4: 333. 1830.	"Caprifolium ciliosum Pursh; Fl. Am. Sept. i. 160 "		this name is accepted		Caprifolium ciliosum Pursh
SN7369	Lonicera etrusca	Plantae	Magnoliopsida	Dipsacales	Lonicera	etrusca	Santi	Caprifoliaceae	Viaggio al Montamiata...Pisa 113, t. 1. 1795.			this name is accepted		"Caprifolium dimorphum (Tausch) O. Kuntze ;Caprifolium etruscum (G. Santi) Schultes in Roemer & Schultes ;Lonicera celtiberica Pau ;Lonicera cyrenaica Viviani ;Lonicera dimorpha Tausch ;Lonicera glabra (Lowe) Pau ;Lonicera implexa subsp. adenocarpa (Guss.) Arcangeli ;Lonicera perfoliata Edwards ;Lonicera saxatilis Mazziari "
SN7370	Lonicera hispidula	Plantae	Magnoliopsida	Dipsacales	Lonicera	hispidula	(Lindley) Douglas ex Torr. & A. Gray	Caprifoliaceae	A Flora of North America: containing . . . 2(1): 8. 1841.	"Caprifolium hispidulum Dougl. ex Lindl.; Bot. Reg. t. 1761 "		this name is accepted		Caprifolium hispidulum Dougl. ex Lindl.
SN16007	Lonicera hypoglauca	Plantae	Magnoliopsida	Dipsacales	Lonicera	hypoglauca	Miq.	Caprifoliaceae	Annales Museum Botanicum Lugduno-Batavi 2: 270. 1866.			this name is accepted		
