kingdom	phylum	class	order	family	genus	species	sub_species	FullScientificName
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Condylarthra Cope, 1881	Pleuraspidotheridae 	Pleuraspidotherium 	aumonieri 	 	Pleuraspidotherium aumonieri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Condylarthra Cope, 1881	Pleuraspidotheridae 	Pleuraspidotherium 	aumonieri 	 	Pleuraspidotherium aumonieri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Chiroptera Blumenbach, 1779	Emballonuridae 	Tachypteron 	franzeni 	 	Tachypteron franzeni
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Cimolesta McKenna 1975	Pentacodontidae 	Eurolestes 	dupuisi 	 	Eurolestes dupuisi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Didelphodonta McKenna, 1975	Palaeoryctidae 	Belgoryctes 	thaleri 	 	Belgoryctes thaleri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Boffiidae 	Boffius 	splendidus 	 	Boffius splendidus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Boffiidae 	Boffius 	splendidus 	 	Boffius splendidus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Boffiidae 	Boffius 	splendidus 	 	Boffius splendidus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Boffiidae 	Boffius 	splendidus 	 	Boffius splendidus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Boffiidae 	Boffius 	splendidus 	 	Boffius splendidus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Boffiidae 	Boffius 	splendidus 	 	Boffius splendidus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Boffiidae 	Boffius 	splendidus 	 	Boffius splendidus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	godfriauxi 	 	Hainina godfriauxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	belgica 	 	Hainina belgica
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	belgica 	 	Hainina belgica
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	belgica 	 	Hainina belgica
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	belgica 	 	Hainina belgica
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	belgica 	 	Hainina belgica
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	belgica 	 	Hainina belgica
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	belgica 	 	Hainina belgica
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	belgica 	 	Hainina belgica
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	belgica 	 	Hainina belgica
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	godfriauxi 	 	Hainina godfriauxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	godfriauxi 	 	Hainina godfriauxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	godfriauxi 	 	Hainina godfriauxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	godfriauxi 	 	Hainina godfriauxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Multituberculata Cope, 1884	Kogaionidae 	Hainina 	godfriauxi 	 	Hainina godfriauxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Condylarthra Cope, 1881	Louisinidae 	Monshyus 	praevius 	 	Monshyus praevius
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Condylarthra Cope, 1881	Louisinidae 	Monshyus 	praevius 	 	Monshyus praevius
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Procreodi Matthew, 1915	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Procreodi Matthew, 1915	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Plesiadapiformes Simons & Tattersall, 1972	Picrodontidae 	Russellodon 	haininense 	 	Russellodon haininense
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Afrodon 	gheerbranti 	 	Afrodon gheerbranti
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	marandati 	 	Bustylus marandati
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	folieae 	 	Bustylus folieae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Proremiculus 	lagnauxi 	 	Proremiculus lagnauxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Proremiculus 	lagnauxi 	 	Proremiculus lagnauxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Proremiculus 	lagnauxi 	 	Proremiculus lagnauxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Proremiculus 	lagnauxi 	 	Proremiculus lagnauxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Adapisoriculus 	 	 	Adapisoriculus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Mysticeti Flower, 1864	Pelocetidae 	Parietobalaena 	campiniana 	 	Parietobalaena campiniana
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Mysticeti Flower, 1864	Pelocetidae 	Parietobalaena 	campiniana 	 	Parietobalaena campiniana
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Ziphiidae 	Aporotus 	recurvirostris 	 	Aporotus recurvirostris
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Iniidae 	Meherrinia 	isoni 	 	Meherrinia isoni
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Chiroptera Blumenbach, 1779	Palaeochiropterygidae 	Palaeochiropteryx 	tupaiodon 	 	Palaeochiropteryx tupaiodon
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Pinnipedia Illiger, 1811	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Pinnipedia Illiger, 1811	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Euarchonta Waddell, Okada & Hasegawa, 1999	Adapisoriculidae 	Bustylus 	germanicus 	 	Bustylus germanicus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Adapisoricidae 	Adapisorex 	 	 	Adapisorex
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Condylarthra Cope, 1881	Louisinidae 	Berrulestes 	 	 	Berrulestes
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Procreodi Matthew, 1915	Arctocyonidae 	Arctocyonides 	weigelti 	 	Arctocyonides weigelti
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Procreodi Matthew, 1915	Arctocyonidae 	 	 	 	Arctocyonidae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Marsupialia Illiger, 1811	Herpetotheriidae 	Peratherium 	constans 	 	Peratherium constans
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Procreodi Matthew, 1915	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Procreodi Matthew, 1915	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Procreodi Matthew, 1915	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Procreodi Matthew, 1915	Arctocyonidae 	Prolatidens 	waudruae 	 	Prolatidens waudruae
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Lipotyphla Haeckel, 1866	Plesiosoricidae 	Butselia 	biveri 	 	Butselia biveri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Mesonychia Van Valen, 1966	Mesonychidae 	Dissacus 	europaeus 	 	Dissacus europaeus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Miacidae 	Dormaalocyon 	latouri 	 	Dormaalocyon latouri
