TaxonID	FullScientificName	Kingdom	Class	Order	Genus	species	author_team_and_year 	Family	referenceString	BasionymName	identificationNotes	AcceptedName	view_taxon	Synonymy_info
SN15538	Salix magnifica	Plantae	Magnoliopsida	Malpighiales	Salix	magnifica	Hemsl.	Salicaceae	Bulletin of Miscellaneous Information Kew 1906(5): 163. 1906.			this name is accepted		
SN11184	Salix matsudana	Plantae	Magnoliopsida	Malpighiales	Salix	matsudana	Koidz.	Salicaceae	Botanical Magazine 129: 312. 1915.	     		this name is accepted		
SN11185	Salix maximowiczii	Plantae	Magnoliopsida	Malpighiales	Salix	maximowiczii	Kom.	Salicaceae	Trudy Imperatorskago S.-Peterburgskago Botani?eskago Sada 18(3): 442. 1901.			this name is accepted		Toisusu cardiophylla var. maximowiczii (Kom.) Kimura
SN15745	Salix mucronata	Plantae	Magnoliopsida	Malpighiales	Salix	mucronata	Thunb. 	Salicaceae	Prod. Pl. Cap. 6. 			this name is accepted		"Salix aegyptiaca L.;Salix safsaf Forssk."
SN11186	Salix nigra	Plantae	Magnoliopsida	Malpighiales	Salix	nigra	Marsh.	Salicaceae	Arbustrum Americanum 293. 1785.			this name is accepted		
SN16639	Salix pendulina	Plantae	Magnoliopsida	Malpighiales	Salix	pendulina	Wender.	Salicaceae	Schrift. Nat. Ges. Marb. ii. (1831) 235.			this name is accepted		
SN15553	Salix pentandra	Plantae	Magnoliopsida	Malpighiales	Salix	pentandra	L.	Salicaceae	Species Plantarum 2: 1016. 1753.			this name is accepted		
SN16083	Salix petsusu	Plantae	Magnoliopsida	Malpighiales	Salix	petsusu	Kimura	Salicaceae	Sc. Rep. Tohoku Imp. Univ. Ser. IV. (Biol.) xii. 317 (1937). 			Salix schwerinii E.L. Wolf	SN18138	Salix viminalis var. yezoensis C. K. Schneider
SN15918	Salix pischpekensis	Plantae	Magnoliopsida	Malpighiales	Salix	pischpekensis	E.L.Wolf 	Salicaceae	Asiatic Willows, ii. 4, 9 (Bull. Imp. For. Inst. St. Petersburg, xiv. 1906). 			ND		
SN16641	Salix prolixa	Plantae	Magnoliopsida	Malpighiales	Salix	prolixa	Andersson	Salicaceae	Monographia Salicum 94-95, pl. 5, f. 52. 1867.			this name is accepted		
SN15552	Salix purpurea	Plantae	Magnoliopsida	Malpighiales	Salix	purpurea	L.	Salicaceae	Species Plantarum 2: 1017. 1753.			this name is accepted		Salix caesifolia Drob.
SN16091	Salix reinii	Plantae	Magnoliopsida	Malpighiales	Salix	reinii	Franch. & L. Sav.	Salicaceae	Enumeratio Plantarum in Japonia Sponte Crescentium ... 1(2): 459. 1875.			ND		
SN11187	Salix repens	Plantae	Magnoliopsida	Malpighiales	Salix	repens	L.	Salicaceae	Species Plantarum 2: 1020. 1753.			this name is accepted		
SN11188	Salix reticulata	Plantae	Magnoliopsida	Malpighiales	Salix	reticulata	L.	Salicaceae	Species Plantarum 2: 1018-1019. 1753.			this name is accepted		Salix orbicularis Andersson
SN15551	Salix rigida	Plantae	Magnoliopsida	Malpighiales	Salix	rigida	Muhl.	Salicaceae	Der Gesellsschaft Naturforschender Freunde zu Berlin, neue Schriften 4: 237. 1803.			Salix eriocephala Michx. 	SN16642	
SN15914	Salix rorida	Plantae	Magnoliopsida	Malpighiales	Salix	rorida	Lacksch.	Salicaceae	Sched. Herb. Fl. Ross. vii. 131 (1911). 			this name is accepted		
SN11189	Salix rosmarinifolia	Plantae	Magnoliopsida	Malpighiales	Salix	rosmarinifolia	L.	Salicaceae	Species Plantarum 2: 1020. 1753.			this name is accepted		"Salix anomala E. Wolf;Salix repens subsp. rosmarinifolia (L.) Celak.;Salix sibirica Pall."
SN11190	Salix sachalinensis	Plantae	Magnoliopsida	Malpighiales	Salix	sachalinensis	F. Schmidt	Salicaceae	Mémoires de l'Académie Impériale des Sciences de Saint Pétersbourg (Sér. 7) 7(12): 173. 1868.			this name is accepted		Salix opaca Andersson ex Seemen
SN11191	Salix scouleriana	Plantae	Magnoliopsida	Malpighiales	Salix	scouleriana	Barratt ex Hook.	Salicaceae	Flora Boreali-Americana 2: 145. 1838.			this name is accepted		
SN11192	Salix serpyllifolia	Plantae	Magnoliopsida	Malpighiales	Salix	serpyllifolia	Scop.	Salicaceae	Fl. Carn. ed. II. ii. 255.			this name is accepted		
SN16061	Salix sieboldiana	Plantae	Magnoliopsida	Malpighiales	Salix	sieboldiana	Blume 	Salicaceae	Bijdr. 517. 			this name is accepted		
SN11193	Salix silesiaca	Plantae	Magnoliopsida	Malpighiales	Salix	silesiaca	Willd.	Salicaceae	Sp. Pl. iv. 660.			this name is accepted		
SN11194	Salix sitchensis	Plantae	Magnoliopsida	Malpighiales	Salix	sitchensis	Sanson ex Bong.	Salicaceae	Mémoires de l'Académie Impériale des Sciences de Saint Pétersbourg (Sér. 7) ser. 6 2: 162. 1833.			this name is accepted		
SN11195	Salix smithiana	Plantae	Magnoliopsida	Malpighiales	Salix	smithiana	Willd.	Salicaceae	Enum. Hort. Berol. 1008.			this name is accepted		
SN11196	Salix spec.	Plantae	Magnoliopsida	Malpighiales	Salix			Salicaceae				NDN		
SN11197	Salix subserrata	Plantae	Magnoliopsida	Malpighiales	Salix	subserrata	Willd.	Salicaceae	Species Plantarum. Editio quarta 4: 671. 1806.			Salix mucronata Thunb. subsp. subserrata (Willd.) R.H.Archer & Jordaan	SN15745	
SN11198	Salix taxifolia	Plantae	Magnoliopsida	Malpighiales	Salix	taxifolia	Kunth	Salicaceae	Nova Genera et Species Plantarum (quarto ed.) 2: 22. 1817.			this name is accepted		"Salix microphylla Schltdl. & Cham.;Salix taxifolia var. microphylla (Schltdl. & Cham.) C.K. Schneid."
SN11199	Salix tracyi	Plantae	Magnoliopsida	Malpighiales	Salix	tracyi	C.R. Ball	Salicaceae	University of California Publications in Botany 17: 403, t. 69-70. 1934.			Salix lasiolepis Benth. var. lasiolepis 	SN11181	
SN11200	Salix triandra	Plantae	Magnoliopsida	Malpighiales	Salix	triandra	L.	Salicaceae	Species Plantarum 2: 1016. 1753.			this name is accepted		"Salix armena Schischk.;Salix medwedewii Dode;Salix subfragilis auct."
SN11201	Salix viminalis	Plantae	Magnoliopsida	Malpighiales	Salix	viminalis	L.	Salicaceae	Species Plantarum 2: 1021. 1753.			this name is accepted		"Salix gmelinii Pall.;Salix pseudolinearis Nas.;Salix rossica Nas.;Salix rufescens (Turcz.) Nas.;Salix semiviminalis E. Wolf;Salix serotina Pall.;Salix splendens (Turcz.) Nas.;Salix strobilacea (E. Wolf) Nas.;Salix veriviminalis Nas.;Salix viminalis subsp. veriviminalis (Nas.) Hyl.;Salix viminalis var. semiviminalis (E. Wolf) Poljakov"
SN11202	Salix viridis	Plantae	Magnoliopsida	Malpighiales	Salix	viridis	Fries 	Salicaceae	Novit. ed. II. 283.			Salix x rubens Schrank	SN16572	
SN15537	Salix x dasyclados	Plantae	Magnoliopsida	Malpighiales	Salix	x dasyclados	Wimm.	Salicaceae	Flora 32: 35. 1849.		Salix x smithiana (S. cinerea x S. viminalis) x S. cinerea	this name is accepted		"Salix x smithiana (S. cinerea x S. viminalis) x S. cinerea;Salix jacutica Nas."
SN16572	Salix x rubens	Plantae	Magnoliopsida	Malpighiales	Salix	x rubens	Schrank	Salicaceae	Baiersche Flora 1: 226. 1789.			this name is accepted		Salix alba x S. fragilis
SN15917	Salix x sesquitertia	Plantae	Magnoliopsida	Malpighiales	Salix	x sesquitertia	F.B.White	Salicaceae						Salix aurita x S. phylicifolia x S. purpurea
SN15911	Salix  irrorata	Plantae	Magnoliopsida	Malpighiales	Salix 	irrorata	Andersson	Salicaceae	Öfversigt af Förhandlingar: Kongl. Svenska Vetenskaps-Akademien 15: 117. 1858.			this name is accepted		
SN11203	Salsola angolensis	Plantae	Magnoliopsida	Caryophyllales	Salsola	angolensis	Botsch.	Amaranthaceae	Bot. Zhurn., 58(6): 816 (1973).			this name is accepted		"Salsola flexuosa C. A. Sm. ex Ulbrich p.p.;Salsola nollothensis sensu Aellen p.p."
SN11204	Salsola foetida	Plantae	Magnoliopsida	Caryophyllales	Salsola	foetida	Del.	Amaranthaceae	Description de l'Égypte, . . . Histoire Naturelle, Tom. Second 310. 1813.			Salsola imbricata Forssk. subsp. imbricata	SN16643	
SN16643	Salsola imbricata	Plantae	Magnoliopsida	Caryophyllales	Salsola	imbricata	Forssk.	Amaranthaceae	Flora Aegyptiaco-Arabica 57. 1775.			this name is accepted		
SN11205	Salsola vermiculata	Plantae	Magnoliopsida	Caryophyllales	Salsola	vermiculata	L.	Amaranthaceae	Species Plantarum 1: 223. 1753.			this name is accepted		
SN11206	Salvadora persica	Plantae	Magnoliopsida	Brassicales	Salvadora	persica	L.	Salvadoraceae	Species Plantarum 1: 122. 1753.			this name is accepted		
SN11207	Salvia aspera	Plantae	Magnoliopsida	Lamiales	Salvia	aspera	M. Martens & Galeotti	Lamiaceae	Bulletin de l'Academie Royale des Sciences et Belles-lettres de Bruxelles 11(2): 71. 1844.			this name is accepted		
SN11208	Salvia cubensis	Plantae	Magnoliopsida	Lamiales	Salvia	cubensis	Britton & P.Wils. 	Lamiaceae	Mem. Torr. Bot. Cl. xvi. 99 (1920).			this name is accepted		Salvia cristalensis Urb.
SN17242	Salvia fruticosa	Plantae	Magnoliopsida	Lamiales	Salvia	fruticosa	Mill.	Lamiaceae	Gard. Dict., ed. 8. n. 5. 1768 [16 Apr 1768] 			this name is accepted		
SN11209	Salvia mellifera	Plantae	Magnoliopsida	Lamiales	Salvia	mellifera	Greene	Lamiaceae	Pittonia 2: 236. 1892.			this name is accepted		
SN11210	Salvia officinalis	Plantae	Magnoliopsida	Lamiales	Salvia	officinalis	L.	Lamiaceae	Species Plantarum 1: 23. 1753.			this name is accepted		
SN11211	Salvia pommifera	Plantae	Magnoliopsida	Celastrales	Salvia	pommifera	L.	Celastraceae	Species Plantarum 1: 24. 1753.			this name is accepted		
SN11212	Salvia rutilans	Plantae	Magnoliopsida	Lamiales	Salvia	rutilans	Carr. 	Lamiaceae	Rev. Hortic. (1873) 251.		a form of Salvia elegans ?	Salvia elegans Vahl	SN18139	
SN11213	Salvia spec.	Plantae	Magnoliopsida	Lamiales	Salvia			Lamiaceae				NDN		
SN11214	Salvia triloba	Plantae	Magnoliopsida	Lamiales	Salvia	triloba	L. f. 	Lamiaceae	Suppl. 88.			Salvia fruticosa Mill.	SN17242	
SN11215	Samanea dinklagei	Plantae	Magnoliopsida	Fabales	Samanea	dinklagei	(Harms) Keay	Fabaceae	Kew Bulletin 8(4): 488. 1953 [1954].	"Mimosa dinklagei Harms; Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 26: 253. 1899. "		Albizia dinklagei (Harms) Harms	SN16695	
SN11216	Samanea leptophylla	Plantae	Magnoliopsida	Fabales	Samanea	leptophylla	(Harms) Brenan & Brummitt	Fabaceae	Bol. Soc. Brot. ser. 2, 39: 201. 1965. 	"Albizia leptophylla Harms; Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 53: 455. 1915. "		this name is accepted		
SN11217	Samanea leucocalyx	Plantae	Magnoliopsida	Fabales	Samanea	leucocalyx	Britton & Rose	Fabaceae	North American Flora 23(1): 34. 1928.	     		Balizia leucocalyx (Britton & Rose) Barneby & J.W. Grimes	SN16696	
SN11218	Samanea pedicellaris	Plantae	Magnoliopsida	Fabales	Samanea	pedicellaris	(DC.) Killip ex Record	Fabaceae	Tropical Woods 63: 4. 1940.	"Inga pedicellaris DC.; Prodromus Systematis Naturalis Regni Vegetabilis 2: 441. 1825. "		Albizia pedicellaris (DC.) L. Rico	SN16535	
SN11219	Samanea saman	Plantae	Magnoliopsida	Fabales	Samanea	saman	(Jacq.) Merr.	Fabaceae	Journal of the Washington Academy of Sciences 6(2): 47. 1916.	"Mimosa saman Jacq.; Fragmenta Botanica 15, t. 9. 1800. "	"as ""Saman"" "	this name is accepted		"Acacia propinqua A. Rich.;Albizia saman (Jacq.) F. Muell.;Calliandra saman (Jacq.) Griseb.;Enterolobium saman (Jacq.) Prain ex King;Feuilleea saman (Jacq.) Kuntze;Inga cinerea Humb. & Bonpl. ex Willd.;Inga salutaris Kunth;Inga saman (Jacq.) Willd.;Mimosa saman Jacq. ;Pithecellobium saman (Jacq.) Benth.;Zygia saman (Jacq.) Lyons"
SN11220	Samba scleroxylon	Plantae	Magnoliopsida	Malvales	Samba	scleroxylon	(K. Schum.) Roberty	Malvaceae	Bulletin de l'Institut Française d'Afrique Noire 15: 1402. 1953.	"Triplochiton scleroxylon K. Schum.; Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 28: 330. 1900. "		Triplochiton scleroxylon K. Schum.	SN12834	
SN11221	Sambucus caerulea	Plantae	Magnoliopsida	Dipsacales	Sambucus	caerulea	Raf.	Adoxaceae	Alsographia Americana 48. 1838.		coerulea?	Sambucus nigra L. ssp. cerulea (Raf.) R. Bolli	SN11225	
SN11222	Sambucus canadensis	Plantae	Magnoliopsida	Dipsacales	Sambucus	canadensis	L.	Adoxaceae	Species Plantarum 1: 269. 1753.	     		Sambucus nigra L. subsp. canadensis 	SN11225	"Sambucus canadensis var. oreopola (Donn. Sm.) Rehder;Sambucus canadensis var. submollis Rehder;Sambucus mexicana C. Presl ex DC.;Sambucus nigra subsp. canadensis (L.) Bolli;Sambucus oreopola Donn. Sm."
SN11223	Sambucus glauca	Plantae	Magnoliopsida	Dipsacales	Sambucus	glauca	Nutt. ex Torr. & A. Gray	Adoxaceae	A Flora of North America: containing . . . 2: 13. 1841.			Sambucus nigra L. subsp. cerulea	SN11225	
SN11224	Sambucus mexicana	Plantae	Magnoliopsida	Dipsacales	Sambucus	mexicana	C. Presl ex DC.	Adoxaceae	Prodromus Systematis Naturalis Regni Vegetabilis 4: 322. 1830.			Sambucus nigra L. subsp. canadensis 	SN11225	"Aralia sololensis Donn. Sm.;Sambucus bipinnatus Schltdl. & Cham.;Sambucus mexicana var. bipinnata (Schltdl. & Cham.) Schwer.;Sambucus simpsonii Rehder"
SN11225	Sambucus nigra	Plantae	Magnoliopsida	Dipsacales	Sambucus	nigra	L.	Adoxaceae	Species Plantarum 1: 269-270. 1753.			this name is accepted		
SN16239	Sambucus palmensis	Plantae	Magnoliopsida	Dipsacales	Sambucus	palmensis	Link	Adoxaceae	Phys. Beschr. Can. Ins. 151. 1825. 			this name is accepted		
SN11226	Sambucus peruviana	Plantae	Magnoliopsida	Dipsacales	Sambucus	peruviana	Kunth	Adoxaceae	Nova Genera et Species Plantarum 3: 429. 1818 [1820].			ND		
SN11227	Sambucus pubens	Plantae	Magnoliopsida	Dipsacales	Sambucus	pubens	Michx.	Adoxaceae	Flora Boreali-Americana 1: 181. 1803.	     		Sambucus racemosa L. var. racemosa 	SN11228	
SN11228	Sambucus racemosa	Plantae	Magnoliopsida	Dipsacales	Sambucus	racemosa	L.	Adoxaceae	Species Plantarum 1: 270. 1753.			this name is accepted		
SN11229	Sambucus spec.	Plantae	Magnoliopsida	Dipsacales	Sambucus			Adoxaceae				NDN		
SN11230	Samyda dodecandra	Plantae	Magnoliopsida	Malpighiales	Samyda	dodecandra	Jacq.	Salicaceae	Enumeratio Systematica Plantarum 4, 21. 1760.			Guarea guidonia (L.) Sleumer	SN5859	
SN11231	Sanchezia nobilis	Plantae	Magnoliopsida	Lamiales	Sanchezia	nobilis	Hook.	Acanthaceae	Botanical Magazine 92: t. 5594. 1866.			this name is accepted		
SN11232	Sandoricum indicum	Plantae	Magnoliopsida	Sapindales	Sandoricum	indicum	Cav.	Meliaceae	Monadelphiae Classis Dissertationes Decem 7: 359, t. 202, 203. 1789.			Sandoricum koetjape (Burm.f.) Merr.	SN11233	
SN11233	Sandoricum koetjape	Plantae	Magnoliopsida	Sapindales	Sandoricum	koetjape	(Burm. f.) Merr.	Meliaceae	Philippine Journal of Science 7: 237. 1912.	"Melia kotjape Burm. f.; Flora Indica . . . nec non Prodromus Florae Capensis 101. 1768."		this name is accepted		
SN11234	Sandoricum vidalii	Plantae	Magnoliopsida	Sapindales	Sandoricum	vidalii	Merr.	Meliaceae	Publications of the Bureau of Science Government Laboratories 6: 8. 1904.	     		Sandoricum koetjape (Burm.f.) Merr.	SN11233	
SN11235	Santalodes splendidum	Plantae	Magnoliopsida	Oxalidales	Santalodes	splendidum	(Gilg) G. Schellenb.	Connaraceae	Engl. Jahrb. lv. 455 (1919).	"Rourea splendida Gilg; Bot. Jahrb. xiv. (1891) 321. "	NC	Rourea minor (Gaertn.) Alston	SN16645	
SN11236	Santaloidella gilletii	Plantae	Magnoliopsida	Oxalidales	Santaloidella	gilletii	G. Schellenb.	Connaraceae	Das Pflanzenreich IV. 127(Heft 103): 119. 1938.			Rourea parviflora Gilg	SN16644	
SN11237	Santaloides afzelii	Plantae	Magnoliopsida	Oxalidales	Santaloides	afzelii	(R. Br. ex Planch.) Schellenb.	Connaraceae	Mitteilungen aus dem Botanischen Museum der Universität Zürich 50-51: 53. 1910.	"Rourea afzelii R. Br. ex Planch.; Linnaea 23: 418. 1850. "		Rourea minor (Gaertn.) Alston	SN16645	
SN11238	Santalum acuminatum	Plantae	Magnoliopsida	Santalales	Santalum	acuminatum	(R.Br.) A.DC. 	Santalaceae	DC. Prod. xiv. 684.	"Fusanus acuminatus R.Br.; Prodromus Florae Novae Hollandiae (27 Mar. 1810) 355."		this name is accepted		"Santalum cognatum Miq.;Santalum preissii orth. var. F.Muell.;Santalum preissianum Miq.;Santalum densiflorum Gand.;Eucarya acuminata (R.Br.) Sprague & Summerh.;Fusanus acuminatus R.Br.;Fusanus acuminatus var. typicus Hochr.;Mida acuminata (R.Br.) Kuntze"
SN11239	Santalum album	Plantae	Magnoliopsida	Santalales	Santalum	album	L.	Santalaceae	Species Plantarum 1: 349. 1753.			this name is accepted		Santalum myrtifolium L.
SN11240	Santalum ellipticum	Plantae	Magnoliopsida	Santalales	Santalum	ellipticum	Gaudich. 	Santalaceae	Freyc. Voy. Bot. 442.			this name is accepted		
SN11241	Santalum freycinetianum	Plantae	Magnoliopsida	Santalales	Santalum	freycinetianum	Gaudich. 	Santalaceae	Freyc. Voy. Bot. 442. t. 45.			this name is accepted		
SN11242	Santalum lanceolatum	Plantae	Magnoliopsida	Santalales	Santalum	lanceolatum	R. Br.	Santalaceae	Prod. 356.			this name is accepted		"Santalum lanceolatum var. angustifolium Benth.;Santalum lanceolatum R.Br. var. lanceolatum;Santalum lanceolatum var. oblongatum (R.Br.) Domin;Santalum lanceolatum var. typicum Domin;Santalum lanceolatum var. venosum F.M.Bailey;Santalum lanceolatum var. venosum (R.Br.) F.M.Bailey;Santalum leptocladum Gand.;Santalum megacarpum Gand.;Santalum oblongatum R.Br.;Santalum venosum R.Br."
SN15308	Santalum murrayanum	Plantae	Magnoliopsida	Santalales	Santalum	murrayanum	(T.L.Mitch.) C.A.Gardner 	Santalaceae	Enum. Pl. Austr. -Occ. 35 (1930). 	"Eucarya murrayana T.L.Mitch.; Three Expeditions into the interior of Eastern Australia 2 1838. "		this name is accepted		"Eucarya murrayana T.L.Mitch.;Santalum angustifolium A.DC. ;Santalum persicarium F.Muell. ;Fusanus persicarius (F.Muell.) Benth. ;Mida persicaria (F.Muell.) Kuntze ;Fusanus acuminatus var. angustifolia (A.DC.) Benth. "
SN11243	Santalum paniculatum	Plantae	Magnoliopsida	Santalales	Santalum	paniculatum	Hook. & Arn.	Santalaceae	Bot. Beech. Voy. 94.		 =Freycinetianum	this name is accepted		
SN11244	Santalum pyrularium	Plantae	Magnoliopsida	Santalales	Santalum	pyrularium	A.Gray 	Santalaceae	Proc. Am. Acad. iv. (1859) 327.			Santalum freycinetianum Gaudich. var. pyrularium	SN11241	
SN11245	Santalum spicatum	Plantae	Magnoliopsida	Santalales	Santalum	spicatum	(R.Br.) A.DC.	Santalaceae	Prodromus 14 (late Nov. 1857) 685.	"Fusanus spicatus R.Br.; Prodromus Florae Novae Hollandiae (27 Mar. 1810) 355."		this name is accepted		"Eucarya spicata (R.Br.) Sprague & Summerh.;Fusanus diversifolius Miq.;Fusanus spicatus R.Br.;Fusanus spicatus var. frutescens Hochr.;Fusanus spicatus R.Br. var. spicatus;Mida cignorum orth. var. Kuntze;Mida cygnorum (Miq.) Kuntze;Mida spicata (F.Muell.) Kuntze;Santalum cygnorum Miq.;Santalum diversifolium (Miq.) A.DC."
SN11246	Santiria apiculata	Plantae	Magnoliopsida	Sapindales	Santiria	apiculata	A.W.Benn. 	Burseraceae	Hook. f. Fl. Brit. Ind. i. 537.			this name is accepted		
SN11247	Santiria griffithii	Plantae	Magnoliopsida	Sapindales	Santiria	griffithii	(Hook.f.) Engl.	Burseraceae	Bot. Jahrb. i. (1881) 43.	"Trigonochlamys griffithii Hook.f ; Trans. Linn. Soc. xxiii. (1860) 170."		this name is accepted		"Santiria borneensis Engl.;Trigonochlamys griffithii Hook.f."
SN11248	Santiria laevigata	Plantae	Magnoliopsida	Sapindales	Santiria	laevigata	Blume	Burseraceae	Mus. Bot. Lugd. Bat. i. 211.			this name is accepted		
SN11249	Santiria nitida	Plantae	Magnoliopsida	Sapindales	Santiria	nitida	Merr.	Burseraceae	Publications of the Bureau of Science Government Laboratories 35: 2930. 1905.			Dacryodes incurvata (Engl.) H.J.L	SN18140	
SN11250	Santiria spec.	Plantae	Magnoliopsida	Sapindales	Santiria			Burseraceae				NDN		
SN11251	Santiria trimera	Plantae	Magnoliopsida	Sapindales	Santiria	trimera	(Oliv.) Aubrév.	Burseraceae	Bois et Forêts des Tropiques 4(8): 344. 1948.	"Sorindeia trimera Oliv.; Flora of Tropical Africa 1: 441. 1868. "		this name is accepted		"Pachylobus balsamifera (Oliv.) Guillaumin;Pachylobus trimerus (Oliv.) Guillaumin;Santiriopsis balsamifera (Oliv.) Engl.;Santiriopsis trimera (Oliv.) Engl."
SN16646	Santolina pectinata	Plantae	Magnoliopsida	Asterales	Santolina	pectinata	Lag.	Asteraceae	Genera et species plantarum 25. 1816.			this name is accepted		
SN11252	Santolina rosmarinifolia	Plantae	Magnoliopsida	Asterales	Santolina	rosmarinifolia	L.	Asteraceae	Sp. Pl. 842.	     		Santolina pectinata Lag.	SN16646	
SN11253	Sapindus drummondii	Plantae	Magnoliopsida	Sapindales	Sapindus	drummondii	Hook. & Arn.	Sapindaceae	The Botany of Captain Beechey's Voyage 281. 1839.		"?? as ""Drummondi"" "	Sapindus saponaria L. var. drummondii 	SN11256	
SN11254	Sapindus marginatus	Plantae	Magnoliopsida	Sapindales	Sapindus	marginatus	Willd.	Sapindaceae	Enumeratio Plantarum Horti Botanici Berolinensis, . . . 432. 1809.			Sapindus saponaria L. var. saponaria	SN11256	
SN11255	Sapindus mukorossi	Plantae	Magnoliopsida	Sapindales	Sapindus	mukorossi	Gaertn.	Sapindaceae	De Fructibus et Seminibus Plantarum. . . . 1: 342, pl. 70, f. 3. 1788.			this name is accepted		Sapindus abruptus Lour.
SN11256	Sapindus saponaria	Plantae	Magnoliopsida	Sapindales	Sapindus	saponaria	L.	Sapindaceae	Species Plantarum 1: 367. 1753.			this name is accepted		"Sapindus divaricatus Cambess.;Sapindus forsythii DC.;Sapindus inaequalis DC.;Sapindus peruvianus var. dombeyanus Walper;Sapindus peruvianus var. meyenianus Walper;Sapindus peruvianus Walp.;Sapindus saponaria fo. genuinus Radlk."
SN11257	Sapium armatum	Plantae	Magnoliopsida	Malpighiales	Sapium	armatum	Pax & K. Hoffm. 	Euphorbiaceae	Engl. Pflanzenreich, Euphorb. -Hippom. 244 (1912).			Sclerocroton integerrimus Hochst.	SN17176	
SN11258	Sapium aubrevillei	Plantae	Magnoliopsida	Malpighiales	Sapium	aubrevillei	Leandri 	Euphorbiaceae	Bull. Soc. Bot. France, 1934, lxxxi. 449.			Shirakiopsis aubrevillei (Léandri) Esser	SN17177	
SN11259	Sapium aucuparium	Plantae	Magnoliopsida	Malpighiales	Sapium	aucuparium	Jacq.	Euphorbiaceae	Enumeratio Systematica Plantarum 31. 1760.			Sapium glandulosum (L.) Morong	SN11269	
SN11260	Sapium baccatum	Plantae	Magnoliopsida	Malpighiales	Sapium	baccatum	Roxb.	Euphorbiaceae	"Flora indica; or, descriptions of Indian Plants 3: 694. 1832."			Balakata baccata (Roxb.) Esser	SN17178	"Carumbium baccatum (Roxb.) Kurz;Excoecaria affinis Griff.;Excoecaria baccata (Roxb.) Müll. Arg.;Stillingia baccata (Roxb.) Baill."
SN11261	Sapium biglandulosum	Plantae	Magnoliopsida	Malpighiales	Sapium	biglandulosum	(L.) Müll. Arg.	Euphorbiaceae	Linnaea 32: 116. 1863.	"Hippomane biglandulosa L.; Species Plantarum, Editio Secunda 1431. 1763. "		Sapium glandulosum (L.) Morong	SN11269	
SN11262	Sapium caribaeum	Plantae	Magnoliopsida	Malpighiales	Sapium	caribaeum	Urb.	Euphorbiaceae	Symb. Antill. 3: 308. 1902	     		Sapium glandulosum (L.) Morong	SN11269	
SN11263	Sapium cornutum	Plantae	Magnoliopsida	Malpighiales	Sapium	cornutum	Pax	Euphorbiaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 19: 114. 1894.			Sclerocroton cornutus (Pax) Kruijt & Roebers	SN17179	
SN11264	Sapium discolor	Plantae	Magnoliopsida	Malpighiales	Sapium	discolor	(Champ. ex Benth.) Müll. Arg.	Euphorbiaceae	Linnaea 32: 121. 1863.	"Stillingia discolor Champ. ex Benth.; Hooker's Journal of Botany and Kew Garden Miscellany 6: 1. 1856. "		Triadica cochinchinensis Lour.  	SN17180	"Excoecaria discolor (Champ. ex Benth.) Müll. Arg.;Sapium laui Croizat;Stillingia discolor Champ. ex Benth. "
SN11265	Sapium duckei	Plantae	Magnoliopsida	Malpighiales	Sapium	duckei	Huber ex Huft 	Euphorbiaceae	Phytologia 63: 442. 1987	     		Sapium pallidum (Müll. Arg.) Huber	SN17181	
SN11266	Sapium ellipticum	Plantae	Magnoliopsida	Malpighiales	Sapium	ellipticum	(Hochst.) Pax	Euphorbiaceae	Das Pflanzenreich 52(IV, 147, V): 253, f. 49. 1912.	"Sclerocroton ellipticus Hochst.; Flora 28: 85. 1845. "		Shirakiopsis elliptica (Hochst.) Esser	SN17182	"Excoecaria manniana Müll. Arg.;Sapium mannianum (Müll. Arg.) Benth.;Sclerocroton ellipticus Hochst. "
SN11267	Sapium eugeniaefolium	Plantae	Magnoliopsida	Malpighiales	Sapium	eugeniaefolium	Buch.-Ham. ex Hook. f. 	Euphorbiaceae	The Flora of British India 5: 470. 1888.	     	nom. nud. 	this name is accepted		
SN11268	Sapium gibertii	Plantae	Magnoliopsida	Malpighiales	Sapium	gibertii	Hemsl. in Hook. 	Euphorbiaceae	Hooker's Icon. Pl. 29(ser. 4, 9): pl. 2886. 1909			Sapium haematospermum Müll. Arg.	SN17183	
