TaxonID	FullScientificName	Kingdom	Class	Order	Genus	species	author_team_and_year 	Family	referenceString	BasionymName	identificationNotes	AcceptedName	view_taxon	Synonymy_info
SN14336	Cycas cairnsiana	Plantae	Cycadopsida	Cycadales	Cycas	cairnsiana	F. Muell.	Cycadaceae	Fragmenta Phytographiae Australiae 10: 63. 1877. 			this name is accepted		
SN14337	Cycas calcicola	Plantae	Cycadopsida	Cycadales	Cycas	calcicola	Maconochie	Cycadaceae	Journal of the Adelaide Botanic Gardens 1(3): 175. 1978.			this name is accepted		
SN3699	Cycas circinalis	Plantae	Cycadopsida	Cycadales	Cycas	circinalis	L.	Cycadaceae	Species Plantarum 2: 1188. 1753.	    		this name is accepted		
SN14338	Cycas kennedyana	Plantae	Cycadopsida	Cycadales	Cycas	kennedyana	F. Muell.	Cycadaceae	The Chemist and Druggist 4. 1882.			Cycas media R.Br.	SN14339	
SN14339	Cycas media	Plantae	Cycadopsida	Cycadales	Cycas	media	R. Br.	Cycadaceae	Prodromus Florae Novae Hollandiae: 348. 1810. 			this name is accepted		"Cycas gracilis Miq. ;Cycas circinalis subsp. papuana (F.Muell.) J.Schust. ;Cycas megacarpa K.D.Hill ;Cycas gracilis var. glauca Regel ;Cycas gracilis var. viridis Regel ;Cycas kennedyana F.Muell. ;Cycas normanbyana F.Muell. "
SN14340	Cycas normanbyana	Plantae	Cycadopsida	Cycadales	Cycas	normanbyana	F. Muell.	Cycadaceae	Fragmenta Phytographiae Australiae 8: 169. 1872. 			Cycas media R.Br.	SN14339	"Cycas rumphii subsp. normanbyana (F.Muell.) J.Schust. ;Cycas basaltica C.A.Gardner ;Cycas media var. basaltica (C.A.Gardner) J.Schust. "
SN3700	Cycas pectinata	Plantae	Cycadopsida	Cycadales	Cycas	pectinata	Buch.-Ham. 	Cycadaceae	Memoirs of the Wernerian Natural History Society 5: 322-323. 1824.			this name is accepted		
SN3701	Cycas revoluta	Plantae	Cycadopsida	Cycadales	Cycas	revoluta	Thunb.	Cycadaceae	Verhandelingen uitgegeeven door de hollandse maatschappy der weetenschappen, te Haarlem 20(2): 424, 426-427. 1782.			this name is accepted		
SN3702	Cycas spec.	Plantae	Cycadopsida	Cycadales	Cycas			Cycadaceae				NDN		
SN3703	Cyclobalanopsis acuta	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	acuta	(Thunb.) Oerst. 	Fagaceae	Kjoeb. Vidensk.Meddel. (1866) 78			Quercus acuta Thunb.	SN10525	
SN17627	Cyclobalanopsis augustinii	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	augustinii	(Skan) Schottky 	Fagaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 47(5): 656, in obs.. 1912.	"Quercus augustinii Skan; Journal of the Linnean Society, Botany 26(178): 507. 1899."		this name is accepted		"Quercus augustinii Skan ;Pasania chiwui Hu "
SN3704	Cyclobalanopsis bambusifolia	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	bambusifolia	(Hance) Chun ex Y.C. Hsu & H.W. Jen 	Fagaceae	J. Beijing Forest. Univ.,15(4): 44 (1993), with incorrect basionym ref.	"Quercus bambusifolia Hance; The Botany of the Voyage of H.M.S. Herald 415 pl. 91. 1857. "		Quercus bambusifolia Hance	SN17062	
SN3705	Cyclobalanopsis bella	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	bella	(Chun & Tsiang) Chun ex Y.C. Hsu & H.W. Jen 	Fagaceae	Journal of Beijing Forestry College 15(4): 45. 1993.	"Quercus bella Chun & Tsiang; Journal of the Arnold Arboretum 28(3): 326-327. 1947."		Quercus bella Chun & Tsiang	SN17059	
SN3706	Cyclobalanopsis blakei	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	blakei	(Skan) Schottky	Fagaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 47(5): 648. 1912.	"Quercus blakei Skan; Hooker's Icones Plantarum 27(3): pl. 2662. 1900. "		Quercus blakei Skan 	SN17060	
SN3707	Cyclobalanopsis championii	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	championii	(Benth.) Oerst.	Fagaceae	Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening i Kjøbenhavn 1866: 79. 1867.	"Quercus championii Benth.; Hooker's Journal of Botany and Kew Garden Miscellany 6: 113. 1854. "		Quercus championii Benth.	SN17061	
SN3708	Cyclobalanopsis chungii	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	chungii	(F.P. Metcalf) Y.C. Hsu & H.Wei Jen	Fagaceae	Flora Fujianica 1: 405, f. 362. 1982.	"Quercus chungii F.P. Metcalf; Lingnan Science Journal 10(4): 481, 491. 1931. "		Quercus chungii F.P. Metcalf	SN17063	
SN3709	Cyclobalanopsis fleuryi	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	fleuryi	(Hickel & A. Camus) Chun ex Q.F. Zheng	Fagaceae	Flora Fujianica 1: 404. 1982.	"Quercus fleuryi Hickel & A. Camus; Bulletin du Muséum National d'Histoire Naturelle 29(8): 600. 1923. "	prev. in Acta Phytotax. Sin. 14(2): 78, 218 in clavi, 1976. 	Cyclobalanopsis macrocalyx (Hickel & A. Camus) M. Deng & Z.K. Zhou 	SN17622	"Cyclobalanopsis austroyunnanensis Hu;Cyclobalanopsis nengpulaensis H. Li & Y.C. Hsu;Quercus tsoi Chun ex Menitsky"
SN3710	Cyclobalanopsis gilva	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	gilva	(Blume) Oerst.	Fagaceae	Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening i Kjøbenhavn 1866: 1, 78. 1867-68.	"Quercus gilva Blume; Museum Botanicum 1(20): 306. 1850. "		Quercus gilva Blume	SN17065	"Cyclobalanopsis hunanensis (Hand.-Mazz.) W.C. Cheng & T. Hong;Quercus hunanensis Hand.-Mazz."
SN3711	Cyclobalanopsis glauca	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	glauca	(Thunb.) Oerst.	Fagaceae	Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening i Kjøbenhavn 1866: 70. 1867.	"Quercus glauca Thunb.; Systemat Vegetabilium. Editio decima quarta 858. 1784. "		Quercus glauca Thunb.	SN16075	"Cyclobalanopsis glauca var. kuyuensis (J.C. Liao) J.C. Liao;Cyclobalanopsis repandifolia (J.C. Liao) J.C. Liao"
SN3712	Cyclobalanopsis gracilis	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	gracilis	(Rehder & E.H. Wilson) W.C. Cheng & T. Hong	Fagaceae	Scientia Silvae Sinicae 8(1): 11. 1963.	"Quercus glauca fo. gracilis Rehder & E.H. Wilson; Plantae Wilsonianae 3(2): 228. 1916. "		Quercus ciliaris C.C. Huang & Y.T. Chang	SN17066	"Cyclobalanopsis glauca var. gracilis (Rehder & E.H. Wilson) Y.T. Chang;Cyclobalanopsis pseudoglauca Y.K. Li & X.M. Wang;Cyclobalanopsis shennongii (C.C. Huang & S.H. Fu) Y.C. Hsu & H.Wei Jen"
SN3713	Cyclobalanopsis handeliana	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	handeliana		Fagaceae		    	NC	Quercus acrodonta Seemen	SN17677	
SN3714	Cyclobalanopsis helferiana	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	helferiana	(A. DC.) Oerst.	Fagaceae	Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening i Kjøbenhavn 1866: 79. 1867.	"Quercus helferiana A. DC.; Prodromus Systematis Naturalis Regni Vegetabilis 16(2): 101. 1864. "		Quercus helferiana A. DC.	SN17067	
SN3715	Cyclobalanopsis longinux	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	longinux	(Hayata) Schottky	Fagaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 47(5): 657. 1912.			Quercus longinux Hayata	SN17068	"Cyclobalanopsis longinux var. kuoi J.C. Liao;Cyclobalanopsis longinux var. lativiolaciifolia J.C. Liao;Cyclobalanopsis longinux var. pseudomyrsinifolia (Hayata) J.C. Liao"
SN17622	Cyclobalanopsis macrocalyx	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	macrocalyx	(Hickel & A. Camus) M. Deng & Z.K. Zhou 	Fagaceae	Annales Botanici Fennici 43: 57-58. 2006.	"Quercus macrocalyx Hickel & A. Camus;  Ann. Sci. Nat. Bot., sér. 10, 3: 383. 1921."		this name is accepted		"Quercus macrocalyx Hickel & A. Camus;Cyclobalanopsis austroyunnanensis Hu ;Cyclobalanopsis nengpulaensis H. Li & Y.C. Hsu ;Quercus fleuryi Hickel & A. Camus ;Quercus tsoi Chun ex Menitsky "
SN3716	Cyclobalanopsis morii	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	morii	(Hayata) Schottky	Fagaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 47(5): 658. 1912.	"Quercus morii Hayata; Journal of the College of Science, Imperial Univeristy of Tokyo 30(1): 293. 1911. "	"as ""Morii"" "	Quercus morii Hayata	SN17069	
SN3717	Cyclobalanopsis myrsinifolia	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	myrsinifolia	(Blume) Oerst.	Fagaceae	Skrifter Udgivne af Videnskabs-Selskabet i Christiana. Mathematisk-naturvidenskabelig Klass V 9(6): 387. 1871.	"Quercus myrsinifolia Blume; Museum Botanicum 1(20): 305-306. 1850. "		Quercus glauca Thunb.	SN16075	
SN3718	Cyclobalanopsis nubium	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	nubium	(Hand.-Mazz.) Chun ex Q.F. Zheng	Fagaceae	Flora Fujianica 1: 410. 1982.	"Quercus nubium Hand.-Mazz.; Anzeiger der Akademie der Wissenschaften in Wien. Mathmematische-naturwissenschaftliche Klasse. Wien 59: 137. 1922. "		Quercus sessilifolia Blume	SN16101	
SN3719	Cyclobalanopsis pachyloma	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	pachyloma	(Seemen) Schottky	Fagaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 47(5): 650. 1912.	"Quercus pachyloma Seemen; Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 23(5, Beibl. 57): 54. 1897. "		Quercus pachyloma Seemen	SN17070	"Cyclobalanopsis pachyloma var. mubianensis Y.C. Hsu & H.Wei Jen;Cyclobalanopsis pachyloma var. tomentosicupula (Hayata) J.C. Liao"
SN3720	Cyclobalanopsis patelliformis	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	patelliformis	(Chun) Y.C.Hsu & H.W.Jen 	Fagaceae	J. Beijing Forest. Univ., 15(4): 45 (1993):. 1993	"Quercus patelliformis Chun; Journ. Arn. Arb. xxviii. 241 (1947)."		Quercus patelliformis Chun	SN17071	
SN3721	Cyclobalanopsis stenophylloides	Plantae	Magnoliopsida	Fagales	Cyclobalanopsis	stenophylloides	(Hayata) Kudô & Masam.	Fagaceae	Transactions of the Natural History Society of Taiwan 20: 162. 1930.	"Quercus stenophylloides Hayata; Icones plantarum formosanarum nec non et contributiones ad floram formosanam. 4: 21-22. 1914. "		Quercus stenophylloides Hayata	SN17072	Cyclobalanopsis stenophylla var. stenophylloides (Hayata) J.C. Liao
SN3722	Cyclocarya paliurus	Plantae	Magnoliopsida	Fagales	Cyclocarya	paliurus	(Batalin) Iljinsk.	Juglandaceae	Trudy Botanicheskogo Instituta Akademii Nauk S S S R. Ser. 1, Flora i Sistematika Vysshikh Rastenii. Moscow & Leningrad 10: 115. 1953.	"Pterocarya paliurus Batalin; Trudy Imperatorskago S.-Peterburgskago Botanic|3eskago Sada 13(1): 101. 1893. "		this name is accepted		"Pterocarya paliurus Batalin;Cyclocarya paliurus var. micropaliurus (Tsoong) P.S. Hsu, X.Z. Feng & L.G. Xu;Pterocarya micropaliurus Tsoong"
SN3723	Cyclocotyla congolensis	Plantae	Magnoliopsida	Gentianales	Cyclocotyla	congolensis	Stapf	Apocynaceae	Bulletin of Miscellaneous Information Kew 1908: 260. 1908.	    		this name is accepted		
SN3724	Cyclolobium amazonicum	Plantae	Magnoliopsida	Fabales	Cyclolobium	amazonicum	Ducke	Fabaceae	Archivos do Jardim Botânico do Rio de Janeiro 3: 146. 1922.			Poecilanthe amazonica (Ducke) Ducke	SN17073	
SN3725	Cyclolobium vecchii	Plantae	Magnoliopsida	Fabales	Cyclolobium	vecchii	A. Samp. ex Hoehne	Fabaceae	Arquivos de Botânica do Estado de São Paulo 1: 63. 1941.			this name is accepted		
SN17024	Cyclophyllum coprosmoides	Plantae	Magnoliopsida	Gentianales	Cyclophyllum	coprosmoides	(F.Muell.) S.T.Reynolds & R.J.F.Hend. 	Rubiaceae	Austrobaileya 6(1): 46 (2001).	"Canthium coprosmoides F.Muell.; Fragm. (Mueller) ii. 134. "		this name is accepted		Canthium coprosmoides F.Muell.
SN3726	Cyclostemon microphyllus	Plantae	Magnoliopsida	Malpighiales	Cyclostemon	microphyllus	Merr.	Putranjivaceae	Philipp. Gov. Lab. Bur. Bull. xvii. 27.			Drypetes microphylla (Merr.) Pax & K.Hoffm.	SN18101	
SN3727	Cydista aequinoctialis	Plantae	Magnoliopsida	Lamiales	Cydista	aequinoctialis	(L.) Miers	Bignoniaceae	Proceedings of the Royal Geographical Society London n.s. 3: 191. 1863.	"Bignonia aequinoctialis L.; Species Plantarum ed. 1, 2: 623. 1753. "		this name is accepted		"Bignonia variabilis ?;Anemopaegma tonduzianum Kraenzl.;Arrabidaea guatemalensis K. Schum. & Loes.;Arrabidaea isthmica Standl.;Arrabidaea pseudochica Kraenzl.;Bignonia aequinoctialis L.;Bignonia hostmannii E. Mey.;Bignonia incarnata Aublet sec. Splitg.;Bignonia nitidissima DC.;Bignonia picta Kunth;Bignonia sarmentosa Bertol.;Bignonia sarmentosa var. hirtella Benth.;Bignonia spectabilis Vahl;Bignonia villosa Vahl;Cydista amoena Miers;Cydista pubescens S.F. Blake;Cydista sarmentosa (Bertol.) Miers;Cydista seemannii Miers;Cydista spectabilis (Vahl) Miers;Levya nicaraguensis Bureau ex Baill.;Temnocydia aequinoctialis (L.) Mart. ex DC.;Temnocydia spectabilis (Vahl) Mart. ex DC."
SN3728	Cydonia oblonga	Plantae	Magnoliopsida	Rosales	Cydonia	oblonga	Mill.	Rosaceae	The Gardeners Dictionary: . . . eighth edition Cydonia n. 1. 1768.	       		this name is accepted		"Cydonia vulgaris Pers.;Pyrus cydonia L."
SN3729	Cylicodiscus gabunensis	Plantae	Magnoliopsida	Fabales	Cylicodiscus	gabunensis	Harms	Fabaceae	Die Natürlichen Pflanzenfamilien 1: 192. 1897.			this name is accepted		"Cyrtoxiphus staudtii Harms;Erythrophleum gabunense (Harms) Taub.;Erythrophleum le-testui A. Chev."
SN13765	Cylicodiscus spec.	Plantae	Magnoliopsida	Fabales	Cylicodiscus			Fabaceae				NDN		
SN17899	Cylindropuntia acanthocarpa	Plantae	Magnoliopsida	Caryophyllales	Cylindropuntia	acanthocarpa	(Engelm. & J.M. Bigelow) F.M. Knuth	Cactaceae	Kaktus-ABC 124. 1935.	"Opuntia acanthocarpa Engelm. & J.M. Bigelow; Proceedings of the American Academy of Arts and Sciences 3: 308. 1856."		this name is accepted		Opuntia acanthocarpa Engelm. & J.M. Bigelow
SN17900	Cylindropuntia fulgida	Plantae	Magnoliopsida	Caryophyllales	Cylindropuntia	fulgida	(Engelm.) F.M. Knuth	Cactaceae	Kaktus-ABC 126. 1935.	"Opuntia fulgida Engelm.; Proceedings of the American Academy of Arts and Sciences 3: 306-307. 1856."		this name is accepted		"Opuntia fulgida Engelm.;Cylindropuntia fulgida var. mammillata (Schott ex Engelm.) Backeb."
SN17901	Cylindropuntia spinosior	Plantae	Magnoliopsida	Caryophyllales	Cylindropuntia	spinosior	(Engelm.) F.M. Knuth	Cactaceae	Kaktus-ABC 126. 1935.	"Opuntia whipplei var. spinosior Engelm.; Proceedings of the American Academy of Arts and Sciences 3: 307. 1856."		this name is accepted		"Opuntia whipplei var. spinosior Engelm.;Opuntia spinosior (Engelm.) Toumey;Opuntia spinosior var. neomexicana Toumey"
SN3730	Cymbopetalum brasiliense	Plantae	Magnoliopsida	Magnoliales	Cymbopetalum	brasiliense	(Vell.) Benth.	Annonaceae	Journal of the Proceedings of the Linnean Society 5: 69. 1868.	"Uvaria brasiliensis Vell.; Florae Fluminensis 224. 1825."		this name is accepted		"Cymbopetalum odoratissimum Barb. Rodr.;Eschweilera simplex Miers;Trigynaea anastomosans Rusby;Unona viridiflora Splitg. ex de Vriese;Uva brasiliensis (Vell.) Kuntze;Uvaria brasiliensis Vell.;Uva brasiliensis (Vell.) Kuntze;Uvaria viridiflora (Splitg. ex de Vriese) Walp."
SN3731	Cymbopetalum costaricense	Plantae	Magnoliopsida	Magnoliales	Cymbopetalum	costaricense	(Donn. Sm.) Saff.	Annonaceae	Journal of the Washington Academy of Sciences 2: 235. 1912.	"Asimina costaricensis Donn. Sm.; Botanical Gazette 23(1): 2. 1897. "		this name is accepted		
SN3732	Cymbopetalum longipes	Plantae	Magnoliopsida	Magnoliales	Cymbopetalum	longipes	Benth. ex Diels	Annonaceae	Verhandlungen des Botanischen Vereins für die Provinz Brandenburg und die Angrenzenden Länder 47: 132. 1905.	    		this name is accepted		Cymbopetalum longipes var. minus R.E. Fr.
SN3733	Cymbopetalum tessmannii	Plantae	Magnoliopsida	Magnoliales	Cymbopetalum	tessmannii	R.E. Fr.	Annonaceae	Acta Horti Bergiani 10(2): 188, pl. 7. 1931.			this name is accepted		
SN3734	Cynanchum spec.	Plantae	Magnoliopsida	Gentianales	Cynanchum			Apocynaceae			NC	NDN		
SN3735	Cynodendron panamense	Plantae	Magnoliopsida	Ericales	Cynodendron	panamense	(Pittier) Aubrév.	Sapotaceae	Memoirs of the New York Botanical Garden 23: 215. 1972.	"Chrysophyllum panamense Pittier; Contributions from the U. S. National Herbarium 18(4): 165, f. 90. 1916. "		Chrysophyllum argenteum Jacq. subsp. panamense 	SN2717	
SN3736	Cynometra alexandri	Plantae	Magnoliopsida	Fabales	Cynometra	alexandri	C.H. Wright	Fabaceae	Johnston, Uganda Prot. 1: 325. . 	    		this name is accepted		
SN3737	Cynometra ananta	Plantae	Magnoliopsida	Fabales	Cynometra	ananta	Hutch. & Dalziel	Fabaceae	"Flora of West Tropical Africa ed. 1 1(2): 331. 1928.; Bulletin of Miscellaneous Information Kew 1928(9): 381. 1928."			this name is accepted		
SN16273	Cynometra cubensis	Plantae	Magnoliopsida	Fabales	Cynometra	cubensis	A.Rich	Fabaceae	Hist. Fis. Cuba 10: 233, t. 41. 1845 			this name is accepted		
SN3738	Cynometra hankei	Plantae	Magnoliopsida	Fabales	Cynometra	hankei	Harms	Fabaceae	Notizblatt des Botanischen Gartens und Museums zu Berlin-Dahlem App. 21: 39. 1911.			this name is accepted		
SN3739	Cynometra hostmanniana	Plantae	Magnoliopsida	Fabales	Cynometra	hostmanniana	Tul.	Fabaceae	Archives du Muséum d'Histoire Naturelle 4: 180. 1844.			this name is accepted		
SN3740	Cynometra inaequifolia	Plantae	Magnoliopsida	Fabales	Cynometra	inaequifolia	A. Gray	Fabaceae	United States Exploring Expedition 1: 473. 1854.			this name is accepted		
SN3741	Cynometra lujae	Plantae	Magnoliopsida	Fabales	Cynometra	lujae	De Wild.	Fabaceae	"Ann. Mus. Congo, Ser. V 1: 250 (1906).; Études de systematique et de géographie botaniques sur la flore de Bas- et du Moyen-Congo 1: 250. 1906."			this name is accepted		
SN3742	Cynometra mannii	Plantae	Magnoliopsida	Fabales	Cynometra	mannii	Oliv.	Fabaceae	Flora of Tropical Africa 2: 317. 1871.			this name is accepted		
SN3743	Cynometra megalophylla	Plantae	Magnoliopsida	Fabales	Cynometra	megalophylla	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 26: 262. 1899.			this name is accepted		
SN3744	Cynometra michelsonii	Plantae	Magnoliopsida	Fabales	Cynometra	michelsonii	J. Léonard	Fabaceae	Bulletin du Jardin Botanique de l'État 21: 394. 1951.			this name is accepted		
SN3745	Cynometra multijuga	Plantae	Magnoliopsida	Fabales	Cynometra	multijuga	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 40: 22. 1907.			Plagiosiphon multijugus (Harms) J.Léonard	SN16462	
SN3746	Cynometra parvifolia	Plantae	Magnoliopsida	Fabales	Cynometra	parvifolia	Tul.	Fabaceae	Archives du Muséum d'Histoire Naturelle 4: 181. 1844.			this name is accepted		
SN3747	Cynometra pedicellata	Plantae	Magnoliopsida	Fabales	Cynometra	pedicellata	De Wild.	Fabaceae	"Ann. Mus. Congo, Ser. V. 2: 131 (1907); Études de systematique et de géographie botaniques sur la flore de Bas- et du Moyen-Congo 2: 131. 1907."			this name is accepted		
SN3748	Cynometra polyandra	Plantae	Magnoliopsida	Fabales	Cynometra	polyandra	Roxb.	Fabaceae	Hortus Bengalensis, or a catalogue . . . 32. 1814.			Maniltoa polyandra (Roxb.) Harms	SN17074	
SN3749	Cynometra ramiflora	Plantae	Magnoliopsida	Fabales	Cynometra	ramiflora	L.	Fabaceae	Species Plantarum 1: 382-383. 1753.			this name is accepted		
SN3750	Cynometra schlechteri	Plantae	Magnoliopsida	Fabales	Cynometra	schlechteri	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 30: 77. 1901.			this name is accepted		
SN3751	Cynometra sessiliflora	Plantae	Magnoliopsida	Fabales	Cynometra	sessiliflora	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 26: 262. 1899.			this name is accepted		
SN3752	Cynometra spec.	Plantae	Magnoliopsida	Fabales	Cynometra			Fabaceae				NDN		
SN3753	Cynometra spruceana	Plantae	Magnoliopsida	Fabales	Cynometra	spruceana	Benth.	Fabaceae	Flora Brasiliensis 15(2): 247. 1870.			provisionally accepted name		"Cynometra martiana (Hayne) J.F. Macbr.;Cynometra spruceana var. macrophylla Benth.;Cynometra spruceana var. procera Benth.;Trachylobium martianum Hayne"
SN3754	Cynometra vogelii	Plantae	Magnoliopsida	Fabales	Cynometra	vogelii	Hook f.	Fabaceae	Niger Flora 328. 1849.			this name is accepted		
SN3755	Cyperus alternifolius	Plantae	Liliopsida	Poales	Cyperus	alternifolius	L.	Cyperaceae	Mantissa Plantarum 28. 1767.			this name is accepted		Cyperus racemosus Poir.
SN14341	Cyperus papyrus	Plantae	Liliopsida	Poales	Cyperus	papyrus	L. 	Cyperaceae	Species Plantarum Edn. 1, 1: 47. 1753. 			this name is accepted		
SN3756	Cyphomandra hartwegii	Plantae	Magnoliopsida	Solanales	Cyphomandra	hartwegii	(Miers) Walp.	Solanaceae	Repertorium Botanices Systematicae. 6: 579. 1847.	"Pionandra hartwegii Miers; London Journal of Botany 4: 363. 1845. "		this name is accepted		"Cyphomandra bolivarensis Steyerm.;Cyphomandra splendens Dunal;Cyphomandra tobagoensis Sandwith;Pionandra hartwegii Miers"
SN3757	Cyphomandra uniloba	Plantae	Magnoliopsida	Solanales	Cyphomandra	uniloba	Rusby	Solanaceae	Memoirs of the Torrey Botanical Club 6: 90. 1896.	    		Solanum unilobum (Rusby) Bohs	SN17075	
SN15644	Cyphostemma junceum	Plantae	Magnoliopsida	Vitales	Cyphostemma	junceum	(Webb) Desc. ex Wild & R.B. Drumm.	Vitaceae	Flora Zambesiaca 2(2): 465. 1966.	"Cissus juncea Webb; Fragmenta florulae aethiopico-aegyptiacae 57. 1854. "		this name is accepted		Cissus juncea Webb 
SN3758	Cyrilla racemiflora	Plantae	Magnoliopsida	Ericales	Cyrilla	racemiflora	L.	Cyrillaceae	Mantissa Plantarum 1: 50. 1767.			this name is accepted		"Cyrilla antillana Michx.;Cyrilla brevifolia N.E. Br.;Cyrilla racemiflora var. brevifolia (N. E. Br.) Maguire & Wurdack ex Steyerm."
SN3759	Cyrtandra cfr. kauaiensis	Plantae	Magnoliopsida	Lamiales	Cyrtandra	kauaiensis		Gesneriaceae				NDN		
SN3760	Cyrtandra kauaiensis	Plantae	Magnoliopsida	Lamiales	Cyrtandra	kauaiensis	Wawra 	Gesneriaceae	Flora, lv. ( 1872) 566.			this name is accepted		
SN3761	Cyrtandra paludosa	Plantae	Magnoliopsida	Lamiales	Cyrtandra	paludosa	Gaudich. 	Gesneriaceae	Freyc. Voy. Bot. 447.			this name is accepted		
SN3762	Cyrtocarpa edulis	Plantae	Magnoliopsida	Sapindales	Cyrtocarpa	edulis	(Brandegee) Standl.	Anacardiaceae	Contributions from the U. S. National Herbarium 23: 659. 1923.	"Tapirira edulis Brandegee; Zoë 5: 78. 1900. "		this name is accepted		
SN3763	Cyrtopodium punctatum	Plantae	Liliopsida	Asparagales	Cyrtopodium	punctatum	(L.) Lindl.	Orchidaceae	The Genera and Species of Orchidaceous Plants 188. 1833.	"Epidendrum punctatum L.; Systema Naturae, Editio Decima 2: 1246. 1760. "		this name is accepted		Epidendrum punctatum L.
SN16464	Cytisophyllum sessilifolium	Plantae	Magnoliopsida	Fabales	Cytisophyllum	sessilifolium	(L.) O.Lang	Fabaceae	Flora 770. 1843.	"Cytisus sessilifolius L.; Species Plantarum 2: 739. 1753."		this name is accepted		Cytisus sessilifolius L.
SN3764	Cytisus affinis	Plantae	Magnoliopsida	Fabales	Cytisus	affinis	Boiss.	Fabaceae	Elenchus Plantarum Novarum 31. 1838.	       		Cytisus grandiflorus subsp. grandiflorus (Brot.) DC.	SN3768	
SN16648	Cytisus arboreus	Plantae	Magnoliopsida	Fabales	Cytisus	arboreus	(Desf.) DC.	Fabaceae	Prodromus Systematis Naturalis Regni Vegetabilis 2: 154. 1825.	"Spartium arboreum Desf.; Fl. Atlant. 2: 131. 1798 "		this name is accepted		Spartium arboreum Desf. 
SN3765	Cytisus baeticus	Plantae	Magnoliopsida	Fabales	Cytisus	baeticus	Steud.	Fabaceae	Nomenclator Botanicus. Editio secunda 1(4): 477. 1840.			this name is accepted		
SN3766	Cytisus canariensis	Plantae	Magnoliopsida	Fabales	Cytisus	canariensis	(L.) Steud.	Fabaceae	Nomenclator Botanicus 259. .	"Genista canariensis L.; Species Plantarum 2: 709-710. 1753. "	comb. also made by Kuntze, Rev. Gen. 1:177. 1891 	Genista canariensis L.	SN17075	
SN3767	Cytisus decumbens	Plantae	Magnoliopsida	Fabales	Cytisus	decumbens	(Durande) Spach	Fabaceae	"Annales des Sciences Naturelles; Botanique, sér. 3 3: 156. 1845."	"Genista decumbens Durande; Fl. Bourgogne 1: 299. . "		this name is accepted		"Genista decumbens Durande;Cytisus kitaibelii Visiani ;Genista diffusa Willd.;Genista kitaibelii (Visiani) Janka;Genista pedunculata L'Hérit.;Genista halleri Reynier in DC.;Genista prostrata Lam."
SN3768	Cytisus grandiflorus	Plantae	Magnoliopsida	Fabales	Cytisus	grandiflorus	DC.	Fabaceae	Prodromus Systematis Naturalis Regni Vegetabilis 2: 154. 1825.			this name is accepted		
SN3769	Cytisus hirsutus	Plantae	Magnoliopsida	Fabales	Cytisus	hirsutus	L.	Fabaceae	Species Plantarum 2: 739-740. 1753.			Chamaecytisus hirsutus (L.) Link	SN16463	
SN3770	Cytisus maderensis	Plantae	Magnoliopsida	Fabales	Cytisus	maderensis	Masf.	Fabaceae	Anales de la Sociedad Española de Historia Natural 10: 149. 1881.	    		Genista maderensis Lowe	SN17076	
SN3771	Cytisus malacitanus	Plantae	Magnoliopsida	Fabales	Cytisus	malacitanus	Boiss.	Fabaceae	Elenchus Plantarum Novarum 32. 1838.			this name is accepted		
