"UnitID"	"additionalID"	"collection"	"label_created_by"	"Notes"	"samplingcode"	"continent"	"country"	"Province"	"Municipality"	"exact_site"	"LatitudeDMSDegrees"	"LatitudeDMSMinutes"	"LatitudeDMSSeconds"	"LatitudeDMS_N_S"	"LongitudeDMSDegrees"	"LongitudeDMSMinutes"	"LongitudeDMSSeconds"	"LongitudeDMS_W_E"	"LatitudeDecimal"	"LongitudeDecimal"	"coordinates_original"	"Sampling_PeriodOfDay"	"elevationinmeters"	"CollectedBy"	"samplingMethod"	"expedition_project"	"CollectionStartDay"	"CollectionStartMonth"	"CollectionStartYear"	"CollectionEndDay"	"CollectionEndMonth"	"CollectionEndYear"	"localityNotes"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"sub_species"	"author_team_and_year"	"IdentificationHistory1Notion"	"IdentificationHistory1Value"	"IdentificationHistory1Status"	"FullScientificName"	"Taxon_Notes"	"IdentifiedBy"	"IdentificationDay"	"IdentificationMonth"	"IdentificationYear"	"TypeStatus"	"Identification_Notes"	"DNA_Tag"	"DNA_box"	"DNA_tube"	"DNA_HPos"	"DNA_VPos"	"DNA_Notes"	"ecology_Water_temperature"	"Sampling_Hour"	"ecology_PH"	"ecology_mV"	"ecology_Conductivity"	"ecology_O2_Perc"	"ecology_O2_mg"	"ecology_hPa"	"ecology_Air_Temperature"	"ecology_Relative_Humidity"	"Ecology"	"acquisition_category"	"acquiredFrom"	"acquisitionDay"	"acquisitionMonth"	"acquisitionYear"	"Acquisition_Notes"	"sex"	"lifeStage"	"associationType"	"associatedUnitID"	"maleCount"	"femaleCount"	"juvenileCount"	"totalNumber"	"notes_Counts"	"institution"	"building"	"floor"	"room"	"row"	"column"	"shelf"	"specimen_status"	"specimen_part"	"ContainerName"	"ContainerType"	"ContainerStorage"	"SubcontainerName"	"SubcontainerType"	"SubcontainerStorage"	"StorageNotes"	"associationDomain"
"804942"	"2014_SN_PKH1C_BGL_016"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1C_BGL_016"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804943"	"2014_SN_PKH2_BPF_005"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH2"	"Africa"	"Senegal"	""	""	"Pakh2"	"16"	"24"	"198"	"N"	"15"	"48"	"534"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Biomphalaria"	"pfeifferi"	""	"(Krauss, 1848)"	"Taxon."	"Biomphalaria pfeifferi  (Krauss, 1848)"	""	"Biomphalaria pfeifferi  (Krauss, 1848)"	"2014_SN_PKH2_BPF_005"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804944"	"2014_SN_PKH1_BGL_019"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1_BGL_019"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804945"	"2014_SN_PKH1C_BGL_015"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1C_BGL_015"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804946"	"2014_SN_PKH1C_BGL_007"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1C_BGL_007"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804947"	"2014_SN_PKH1C_BGL_013"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1C_BGL_013"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804948"	"2014_SN_PKH1C_BGL_014"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1C_BGL_014"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804949"	"2014_SN_PKH2_BPF_004"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH2"	"Africa"	"Senegal"	""	""	"Pakh2"	"16"	"24"	"198"	"N"	"15"	"48"	"534"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Biomphalaria"	"pfeifferi"	""	"(Krauss, 1848)"	"Taxon."	"Biomphalaria pfeifferi  (Krauss, 1848)"	""	"Biomphalaria pfeifferi  (Krauss, 1848)"	"2014_SN_PKH2_BPF_004"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804950"	"2014_SN_PKH1_BGL_020"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1_BGL_020"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804951"	"2014_SN_PKH1c_BGL_008"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1c_BGL_008"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804952"	"2014_SN_PKH1_BGL_022"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1_BGL_022"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804953"	"2014_SN_PKH1_BGL_012"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1_BGL_012"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804954"	"2014_SN_PKH2_BPF_006"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH2"	"Africa"	"Senegal"	""	""	"Pakh2"	"16"	"24"	"198"	"N"	"15"	"48"	"534"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Biomphalaria"	"pfeifferi"	""	"(Krauss, 1848)"	"Taxon."	"Biomphalaria pfeifferi  (Krauss, 1848)"	""	"Biomphalaria pfeifferi  (Krauss, 1848)"	"2014_SN_PKH2_BPF_006"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804955"	"2014_SN_PKH1_BGL_008"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1_BGL_008"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804956"	"2014_SN_PKH1c_BGL_003"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1c_BGL_003"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804957"	"2014_SN_PKH2_LNA_001"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH2"	"Africa"	"Senegal"	""	""	"Pakh2"	"16"	"24"	"198"	"N"	"15"	"48"	"534"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Lymnaeidae"	"Radix"	"natalensis"	""	"(Krauss, 1848)"	"Taxon."	"Radix natalensis  (Krauss, 1848)"	""	"Radix natalensis  (Krauss, 1848)"	"2014_SN_PKH2_LNA_001"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804958"	"2014_SN_PKH1c_BGL_008"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1c_BGL_008"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804959"	"2014_SN_PKH2_BPF_008"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH2"	"Africa"	"Senegal"	""	""	"Pakh2"	"16"	"24"	"198"	"N"	"15"	"48"	"534"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Biomphalaria"	"pfeifferi"	""	"(Krauss, 1848)"	"Taxon."	"Biomphalaria pfeifferi  (Krauss, 1848)"	""	"Biomphalaria pfeifferi  (Krauss, 1848)"	"2014_SN_PKH2_BPF_008"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804960"	"2014_SN_PKH1c_BGL_036"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"26"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1c_BGL_036"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804961"	"2014_SN_PKH1c_BGL_032"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"26"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1c_BGL_032"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804962"	"2014_SN_PKH1_BGL_028"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1_BGL_028"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804963"	"2014_SN_PKH1_BGL_039"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1_BGL_039"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804964"	"2014_SN_PKH1c_BGL_033"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"26"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1c_BGL_033"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804965"	"2014_SN_PKH1_BGL_032"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1_BGL_032"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804966"	"2014_SN_PKH3_LNA_001"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH3"	"Africa"	"Senegal"	""	""	"Pakh3"	"16"	"24"	"62"	"N"	"15"	"48"	"622"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"26"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Lymnaeidae"	"Radix"	"natalensis"	""	"(Krauss, 1848)"	"Taxon."	"Radix natalensis  (Krauss, 1848)"	""	"Radix natalensis  (Krauss, 1848)"	"2014_SN_PKH3_LNA_001"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804967"	"2014_SN_PKH1c_BGL_029"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH1c_BGL_029"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804968"	"2014_SN_PKH1c_MTU_004"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH1C"	"Africa"	"Senegal"	""	""	"Pakh1"	"16"	"24"	"136"	"N"	"15"	"48"	"424"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"12"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Sorbeoconcha"	"Thiaridae"	"Melanoides"	"tuberculata"	""	"(Müller, 1774)"	"Taxon."	"Melanoides tuberculata  (Müller, 1774)"	""	"Melanoides tuberculata  (Müller, 1774)"	"2014_SN_PKH1c_MTU_004"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804969"	"2014_SN_PKH4_BGL_002"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH4"	"Africa"	"Senegal"	""	""	"Pakh4"	"16"	"23"	"742"	"N"	"15"	"48"	"825"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"26"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH4_BGL_002"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"804970"	"2014_SN_PKH4_BGL_003"	""	"Kin Ho Chan"	" IG_INV2021_001 "	"PKH4"	"Africa"	"Senegal"	""	""	"Pakh4"	"16"	"23"	"742"	"N"	"15"	"48"	"825"	"W"	""	""	""	""	""	""	""	""	""	""	"2014"	"26"	"4"	"2014"	""	"Animalia"	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	"Bulinus"	"globosus"	""	"(Morelet, 1866)"	"Taxon."	"Bulinus globosus  (Morelet, 1866)"	""	"Bulinus globosus  (Morelet, 1866)"	"2014_SN_PKH4_BGL_003"	"Pieter Morris"	""	""	"2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	"Royal Museum for Central Africa"	"CAPA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
