"UnitID"	"additionalID"	"collection"	"label_created_by"	"Notes"	"samplingcode"	"continent"	"country"	"Province"	"Municipality"	"exact_site"	"LatitudeDMSDegrees"	"LatitudeDMSMinutes"	"LatitudeDMSSeconds"	"LatitudeDMS_N_S"	"LongitudeDMSDegrees"	"LongitudeDMSMinutes"	"LongitudeDMSSeconds"	"LongitudeDMS_W_E"	"LatitudeDecimal"	"LongitudeDecimal"	"coordinates_original"	"Sampling_PeriodOfDay"	"elevationinmeters"	"CollectedBy"	"samplingMethod"	"expedition_project"	"CollectionStartDay"	"CollectionStartMonth"	"CollectionStartYear"	"CollectionEndDay"	"CollectionEndMonth"	"CollectionEndYear"	"localityNotes"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"sub_species"	"author_team_and_year"	"IdentificationHistory1Notion"	"IdentificationHistory1Value"	"IdentificationHistory1Status"	"FullScientificName"	"Taxon_Notes"	"IdentifiedBy"	"IdentificationDay"	"IdentificationMonth"	"IdentificationYear"	"TypeStatus"	"Identification_Notes"	"DNA_Tag"	"DNA_box"	"DNA_tube"	"DNA_HPos"	"DNA_VPos"	"DNA_Notes"	"ecology_Water_temperature"	"Sampling_Hour"	"ecology_PH"	"ecology_mV"	"ecology_Conductivity"	"ecology_O2_Perc"	"ecology_O2_mg"	"ecology_hPa"	"ecology_Air_Temperature"	"ecology_Relative_Humidity"	"Ecology"	"acquisition_category"	"acquiredFrom"	"acquisitionDay"	"acquisitionMonth"	"acquisitionYear"	"Acquisition_Notes"	"sex"	"lifeStage"	"associationType"	"associatedUnitID"	"maleCount"	"femaleCount"	"juvenileCount"	"totalNumber"	"notes_Counts"	"institution"	"building"	"floor"	"room"	"row"	"column"	"shelf"	"specimen_status"	"specimen_part"	"ContainerName"	"ContainerType"	"ContainerStorage"	"SubcontainerName"	"SubcontainerType"	"SubcontainerStorage"	"StorageNotes"	"associationDomain"
"BE_RMCA_INS.Hym.044683"	"RMCA_ENT_000044683"	""	"Hanot, Stéphane"	""	"BE_RMCA_INS.Hym.044683"	"Africa"	"Congo, Democratic Republic of the"	"P.N.A."	"Rweru"	"(Volc. Mikeno)"	""	""	""	""	""	""	""	""	""	""	""	""	"2400"	""	""	"Mission G. F. De Witte"	"26"	"07"	"1934"	""	""	""	"bambous"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Bethylidae"	"Dissomphalus"	"clibanarius"	""	"Benoit, 1957"	"Taxon."	"Dissomphalus clibanarius  Benoit, 1957"	""	"Dissomphalus clibanarius  Benoit, 1957"	""	""	""	""	""	"Paratype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"0"	""	""	""	""	"Dry"	""	"99"	"Cabinet"	""	"12"	"Box"	""	""	"darwin_uuid"
"BE_RMCA_INS.Hym.044684"	"RMCA_ENT_000044684"	""	"Hanot, Stéphane"	""	"BE_RMCA_INS.Hym.044684"	"Africa"	"Congo, Democratic Republic of the"	"P.N.A."	"Rweru"	"(Volc. Mikeno)"	""	""	""	""	""	""	""	""	""	""	""	""	"2400"	""	""	"Mission G. F. De Witte"	"03"	"07"	"1934"	""	""	""	"bambous"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Bethylidae"	"Dissomphalus"	"clibanarius"	""	"Benoit, 1957"	"Taxon."	"Dissomphalus clibanarius  Benoit, 1957"	""	"Dissomphalus clibanarius  Benoit, 1957"	""	""	""	""	""	"Paratype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"0"	""	""	""	""	"Dry"	""	"99"	"Cabinet"	""	"12"	"Box"	""	""	"darwin_uuid"
"BE_RMCA_INS.Hym.044685"	"RMCA_ENT_000044685"	""	"Hanot, Stéphane"	""	"BE_RMCA_INS.Hym.044685"	"Africa"	"Congo, Democratic Republic of the"	"P.N.A."	"Rweru"	"(Volc. Mikeno)"	""	""	""	""	""	""	""	""	""	""	""	""	"2400"	""	""	"Mission G. F. De Witte"	"26"	"07"	"1934"	""	""	""	"bambous"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Bethylidae"	"Dissomphalus"	"clibanarius"	""	"Benoit, 1957"	"Taxon."	"Dissomphalus clibanarius  Benoit, 1957"	""	"Dissomphalus clibanarius  Benoit, 1957"	""	""	""	""	""	"Paratype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"0"	""	""	""	""	"Dry"	""	"99"	"Cabinet"	""	"12"	"Box"	""	""	"darwin_uuid"
"BE_RMCA_INS.Hym.044686"	"RMCA_ENT_000044686"	""	"Hanot, Stéphane"	""	"BE_RMCA_INS.Hym.044686"	"Africa"	"Congo, Democratic Republic of the"	"P.N.A."	"Kanyabayongo"	"(Kabasha)"	""	""	""	""	""	""	""	""	""	""	""	""	"1750"	""	""	"Mission G. F. De Witte"	"07"	"12"	"1934"	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Bethylidae"	"Dissomphalus"	"clibanarius"	""	"Benoit, 1957"	"Taxon."	"Dissomphalus clibanarius  Benoit, 1957"	""	"Dissomphalus clibanarius  Benoit, 1957"	""	""	""	""	""	"Paratype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"0"	""	""	""	""	"Dry"	""	"99"	"Cabinet"	""	"12"	"Box"	""	""	"darwin_uuid"
"BE_RMCA_INS.Hym.044687"	"RMCA_ENT_000044687"	""	"Hanot, Stéphane"	""	"BE_RMCA_INS.Hym.044687"	"Africa"	"Congo, Democratic Republic of the"	""	"Rweru"	"Volc. Mikeno"	""	""	""	""	""	""	""	""	""	""	""	""	"2400"	""	""	"Mission G. F. De Witte"	"26"	"07"	"1934"	""	""	""	"bambous"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Bethylidae"	"Dissomphalus"	"prophylax"	""	"Benoit, 1957"	"Taxon."	"Dissomphalus prophylax  Benoit, 1957"	""	"Dissomphalus prophylax  Benoit, 1957"	""	""	""	""	""	"Paratype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"0"	""	""	""	""	"Dry"	""	"99"	"Cabinet"	""	"12"	"Box"	""	""	"darwin_uuid"
"BE_RMCA_INS.Hym.044688"	"RMCA_ENT_000044688"	""	"Hanot, Stéphane"	""	"BE_RMCA_INS.Hym.044688"	"Africa"	"Congo, Democratic Republic of the"	"P.N.A."	"Bitashimwa"	"Mont Sesero"	""	""	""	""	""	""	""	""	""	""	""	""	"2000"	""	""	"Mission G. F. De Witte"	"01"	"08"	"1934"	""	""	""	"bambous"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Bethylidae"	"Dissomphalus"	"prophylax"	""	"Benoit, 1957"	"Taxon."	"Dissomphalus prophylax  Benoit, 1957"	""	"Dissomphalus prophylax  Benoit, 1957"	""	""	""	""	""	"Paratype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"0"	""	""	""	""	"Dry"	""	"99"	"Cabinet"	""	"12"	"Box"	""	""	"darwin_uuid"
"BE_RMCA_INS.Hym.044689"	"RMCA_ENT_000044689"	""	"Hanot, Stéphane"	""	"BE_RMCA_INS.Hym.044689"	"Africa"	"Congo, Democratic Republic of the"	"P.N.A."	"Bitashimwa"	"Mont Sesero"	""	""	""	""	""	""	""	""	""	""	""	""	"2000"	""	""	"Mission G. F. de Witte"	"01"	"08"	"1934"	""	""	""	"bambous"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Bethylidae"	"Dissomphalus"	"indiceptibilis"	""	"Benoit, 1957"	"Taxon."	"Dissomphalus indiceptibilis  Benoit, 1957"	""	"Dissomphalus indiceptibilis  Benoit, 1957"	""	""	""	""	""	"Paratype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"0"	""	""	""	""	"Dry"	""	"99"	"Cabinet"	""	"12"	"Box"	""	""	"darwin_uuid"
"BE_RMCA_INS.Hym.044690"	"RMCA_ENT_000044690"	""	"Hanot, Stéphane"	""	"BE_RMCA_INS.Hym.044690"	"Africa"	"Congo, Democratic Republic of the"	"Kivu"	"Rutshuru"	"Rutshuru"	""	""	""	""	""	""	""	""	""	""	""	""	"1285"	"G. F. de Witte"	""	""	"11"	"07"	"1935"	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Bethylidae"	"Dissomphalus"	"crucialis"	""	"Benoit, 1957"	"Taxon."	"Dissomphalus crucialis  Benoit, 1957"	""	"Dissomphalus crucialis  Benoit, 1957"	""	""	""	""	""	"Paratype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"0"	""	""	""	""	"Dry"	""	"99"	"Cabinet"	""	"12"	"Box"	""	""	"darwin_uuid"
"BE_RMCA_INS.Hym.044691"	"RMCA_ENT_000044691"	""	"Hanot, Stéphane"	""	"BE_RMCA_INS.Hym.044691"	"Africa"	"Congo, Democratic Republic of the"	"Kivu"	"Rutshuru"	"Rutshuru"	""	""	""	""	""	""	""	""	""	""	""	""	"1285"	"G. F. de Witte"	""	""	"11"	"07"	"1935"	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Bethylidae"	"Dissomphalus"	"crucialis"	""	"Benoit, 1957"	"Taxon."	"Dissomphalus crucialis  Benoit, 1957"	""	"Dissomphalus crucialis  Benoit, 1957"	""	""	""	""	""	"Paratype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"0"	""	""	""	""	"Dry"	""	"99"	"Cabinet"	""	"12"	"Box"	""	""	"darwin_uuid"
"BE_RMCA_INS.Hym.044692"	"RMCA_ENT_000044692"	""	"Hanot, Stéphane"	""	"BE_RMCA_INS.Hym.044692"	"Africa"	"Congo, Democratic Republic of the"	"Kivu"	"Rutshuru"	"Rutshuru"	""	""	""	""	""	""	""	""	""	""	""	""	"1285"	"G. F. de Witte"	""	""	"07"	"06"	"1935"	""	""	""	""	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Bethylidae"	"Dissomphalus"	"crucialis"	""	"Benoit, 1957"	"Taxon."	"Dissomphalus crucialis  Benoit, 1957"	""	"Dissomphalus crucialis  Benoit, 1957"	""	""	""	""	""	"Paratype"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"undetermined"	"adult"	""	""	""	""	""	""	""	"RMCA"	"Africa Palace"	"0"	""	""	""	""	"Dry"	""	"99"	"Cabinet"	""	"12"	"Box"	""	""	"darwin_uuid"
